date,北向净流入,北向买入,北向卖出,南向净流入,南向买入,南向卖出
2023-03-09,-11.53,88.58,35.0,-49.69,69.36,84.31
2023-03-10,55.8,16.83,152.13,-26.25,6.9,83.16
2023-03-13,43.83,102.95,97.25,14.56,85.1,48.61
2023-03-14,-94.54,136.83,48.86,38.41,54.85,70.79
2023-03-15,-14.19,4.05,-38.81,-19.02,58.25,63.78
2023-03-16,-76.46,89.28,72.14,-18.41,104.32,71.45
2023-03-17,36.34,72.28,183.0,37.6,41.07,68.23
2023-03-20,28.13,135.85,80.1,-1.03,44.6,46.88
2023-03-21,-92.83,96.39,79.13,-18.83,65.1,-12.95
2023-03-22,24.15,158.24,103.83,7.02,53.03,46.46
2023-03-23,2.96,184.81,125.75,-9.9,67.86,57.51
2023-03-24,24.09,136.53,112.06,-25.85,-7.5,3.16
2023-03-27,89.71,96.59,97.65,-37.34,-29.04,34.73
2023-03-28,34.02,123.23,150.71,4.14,2.84,38.46
2023-03-29,15.46,146.4,52.14,-40.7,33.64,31.04
2023-03-30,-46.51,198.75,162.29,-39.52,31.65,81.98
2023-03-31,-25.4,112.34,40.19,12.41,35.92,111.66
2023-04-03,1.12,73.96,-48.91,44.96,40.01,67.84
2023-04-04,48.52,85.34,212.43,9.72,77.84,7.75
2023-04-05,-52.37,112.54,82.84,38.16,89.63,96.79
2023-04-06,-92.32,97.68,35.61,-17.89,61.83,47.27
2023-04-07,59.34,82.47,90.26,32.08,79.2,118.15
2023-04-10,58.05,74.55,83.81,-6.32,46.43,75.31
2023-04-11,-54.25,54.78,45.08,-37.79,64.36,69.57
2023-04-12,91.92,50.6,53.2,7.85,72.11,32.77
2023-04-13,15.12,11.05,96.2,22.03,59.11,72.8
2023-04-14,29.03,176.15,89.79,79.72,82.34,54.6
2023-04-17,-50.39,53.31,16.94,-4.53,44.45,2.31
2023-04-18,52.87,116.76,72.52,-38.64,21.58,103.88
2023-04-19,-34.46,68.48,124.16,39.54,34.05,23.02
2023-04-20,-69.56,78.74,95.32,-37.51,56.62,92.14
2023-04-21,-19.81,99.87,113.86,56.89,57.72,99.27
2023-04-24,52.12,135.82,137.97,17.01,77.55,56.67
2023-04-25,49.91,81.96,75.07,36.95,45.82,72.76
2023-04-26,42.55,104.5,145.76,6.72,13.0,16.56
2023-04-27,-29.75,29.89,183.05,-4.22,88.14,13.16
2023-04-28,27.89,52.15,26.1,-39.3,73.71,32.76
2023-05-01,-30.03,52.97,114.33,13.2,53.14,76.96
2023-05-02,29.75,185.05,93.42,-16.97,42.21,25.97
2023-05-03,-29.48,148.89,81.02,-11.25,29.2,67.12
2023-05-04,-46.99,90.9,90.51,-12.6,52.29,72.98
2023-05-05,-30.25,89.34,86.17,-25.82,88.63,65.54
2023-05-08,-16.2,140.17,151.27,17.35,88.9,83.23
2023-05-09,-37.62,66.86,41.54,-55.81,23.19,-26.95
2023-05-10,-0.01,7.67,198.23,-13.59,55.15,37.03
2023-05-11,-20.54,142.0,10.2,-3.35,41.49,60.7
2023-05-12,-51.44,178.52,-16.82,-9.88,77.35,61.42
2023-05-15,26.42,187.05,83.28,47.04,-3.68,69.98
2023-05-16,-16.64,93.88,111.73,-19.64,73.59,52.75
2023-05-17,-23.92,79.73,133.15,-14.6,77.59,27.01
2023-05-18,-51.83,79.42,110.81,5.11,128.74,29.7
2023-05-19,52.05,73.19,120.97,8.56,42.65,-5.09
2023-05-22,4.97,36.53,269.83,-7.82,58.47,0.34
2023-05-23,-66.95,204.67,47.12,44.08,91.35,38.01
2023-05-24,17.7,103.87,107.97,31.72,82.29,38.32
2023-05-25,33.32,52.36,29.1,-10.84,49.2,-17.68
2023-05-26,-40.69,-0.96,73.01,11.71,39.59,49.74
2023-05-29,-22.23,131.43,42.42,-23.1,-0.62,69.13
2023-05-30,-19.28,13.71,188.03,-9.66,28.57,44.83
2023-05-31,49.98,148.48,137.81,-47.39,50.47,86.83
2023-06-01,9.52,117.97,110.19,-34.78,113.71,62.25
2023-06-02,52.14,74.22,141.2,-51.52,37.66,62.11
2023-06-05,37.7,122.26,111.36,-10.16,50.74,64.19
2023-06-06,-17.21,129.83,139.86,15.88,58.35,57.41
2023-06-07,-27.67,204.75,127.35,-35.57,92.43,55.36
2023-06-08,6.64,207.61,96.91,-51.72,82.79,90.7
2023-06-09,-58.06,103.66,91.96,-4.29,48.28,6.54
2023-06-12,20.84,192.84,35.93,-21.41,81.29,54.66
2023-06-13,0.57,112.05,67.55,-31.87,26.26,96.92
2023-06-14,56.82,205.66,55.62,16.52,52.93,19.48
2023-06-15,9.42,107.18,23.21,24.33,18.57,7.12
2023-06-16,-24.66,158.78,125.62,31.15,96.9,115.16
2023-06-19,84.99,131.7,107.58,-20.86,38.63,81.53
2023-06-20,50.29,130.55,97.65,-0.73,41.97,51.23
2023-06-21,51.51,77.79,93.88,23.47,36.88,72.82
2023-06-22,95.29,168.5,104.37,-16.15,38.66,110.26
2023-06-23,30.41,146.16,104.3,-22.06,88.42,44.55
2023-06-26,-30.89,91.72,-18.48,-18.36,80.31,52.18
2023-06-27,82.75,142.22,72.5,38.78,45.37,64.78
2023-06-28,-19.65,132.4,111.96,0.49,98.9,29.29
2023-06-29,-12.44,189.38,248.22,-17.16,52.4,73.42
2023-06-30,-42.35,65.99,167.3,17.42,61.38,9.45
2023-07-03,14.21,72.08,113.45,44.25,60.84,50.92
2023-07-04,30.01,103.54,76.04,19.37,123.04,13.61
2023-07-05,59.47,107.88,120.83,-6.91,75.27,117.95
2023-07-06,-14.15,87.18,-17.69,-84.24,46.8,16.37
2023-07-07,-6.42,131.78,97.38,-1.04,98.19,-7.53
2023-07-10,-53.54,151.35,204.15,-67.98,42.26,84.14
2023-07-11,-53.42,94.35,149.26,-4.85,67.2,65.49
2023-07-12,12.93,75.35,69.71,-11.92,32.57,80.91
2023-07-13,-58.69,115.05,71.98,37.74,59.07,40.82
2023-07-14,5.14,113.14,119.77,-10.3,53.18,-0.97
2023-07-17,22.55,20.17,106.19,-19.45,45.74,43.1
2023-07-18,-7.62,88.22,80.25,-15.91,129.34,87.84
2023-07-19,60.38,95.91,108.79,-18.15,36.61,13.18
2023-07-20,7.3,170.53,94.21,10.55,67.5,48.2
2023-07-21,3.91,88.53,141.5,12.9,47.2,57.89
2023-07-24,1.88,14.05,116.28,3.58,13.62,-25.52
2023-07-25,-53.18,52.52,65.56,-48.78,100.59,89.59
2023-07-26,33.07,86.81,146.3,72.08,61.65,54.22
2023-07-27,-7.44,128.22,61.62,36.68,102.53,82.65
2023-07-28,-9.21,145.33,49.03,-4.9,26.04,29.76
2023-07-31,0.25,104.59,112.39,-20.67,106.49,62.95
2023-08-01,8.55,54.13,116.91,-24.94,25.4,82.55
2023-08-02,34.42,76.28,173.28,2.45,69.14,65.96
2023-08-03,-56.95,40.35,112.99,-12.41,16.25,48.39
2023-08-04,36.57,149.95,155.99,8.2,21.1,33.2
2023-08-07,-63.3,116.11,116.09,26.55,-4.46,54.76
2023-08-08,7.78,95.67,45.95,-25.28,82.68,42.97
2023-08-09,12.86,187.43,123.72,40.8,44.3,46.98
2023-08-10,1.61,85.98,104.15,58.25,-12.01,38.24
2023-08-11,75.03,76.9,162.58,-24.85,-2.31,-3.45
2023-08-14,-58.93,33.34,143.67,39.85,38.64,89.81
2023-08-15,33.82,73.61,147.55,29.35,56.67,-10.57
2023-08-16,-49.73,107.47,101.43,-55.68,40.49,61.46
2023-08-17,-106.51,67.28,21.64,62.56,24.83,53.08
2023-08-18,-96.28,153.9,141.88,-43.5,57.93,15.91
2023-08-21,-5.61,206.24,92.94,19.3,82.91,89.78
2023-08-22,-24.59,62.18,108.48,65.21,37.97,49.08
2023-08-23,78.81,145.6,98.18,-1.39,3.72,33.35
2023-08-24,53.63,80.55,120.18,-22.51,55.74,139.79
2023-08-25,-59.02,129.74,121.0,-36.38,19.11,22.66
2023-08-28,22.11,187.29,156.06,-36.34,54.81,108.98
2023-08-29,-26.96,91.76,104.85,7.34,34.47,32.25
2023-08-30,16.18,216.27,71.88,-1.35,53.71,29.38
2023-08-31,104.86,131.15,117.95,56.67,64.4,46.38
2023-09-01,7.97,68.95,138.67,-49.5,32.38,40.8
2023-09-04,-27.08,88.99,70.02,-8.01,76.11,55.26
2023-09-05,-11.95,11.81,82.92,-28.74,34.21,81.2
2023-09-06,8.02,163.55,49.57,31.86,25.45,48.97
2023-09-07,-21.89,11.89,187.56,-14.45,51.54,19.71
2023-09-08,32.84,140.31,138.91,9.67,51.24,8.32
2023-09-11,16.0,78.26,81.87,-22.58,76.86,15.58
2023-09-12,108.17,171.2,81.13,-62.88,70.98,3.33
2023-09-13,-76.48,80.22,116.83,17.79,32.63,65.29
2023-09-14,-27.95,0.58,126.87,-29.7,45.62,54.42
2023-09-15,-18.25,86.86,94.53,-29.4,17.38,77.4
2023-09-18,12.24,60.69,51.23,-8.34,3.31,20.45
2023-09-19,1.89,140.43,59.16,-1.2,38.23,19.17
2023-09-20,-4.73,145.96,86.61,-22.03,6.79,67.61
2023-09-21,28.79,33.26,150.99,38.03,101.34,5.31
2023-09-22,75.92,195.84,53.64,-8.03,95.38,-5.05
2023-09-25,5.29,106.52,160.93,22.48,63.07,28.64
2023-09-26,10.95,143.77,15.09,-25.7,28.97,103.79
2023-09-27,-88.12,138.22,88.65,-17.24,58.97,27.74
2023-09-28,-78.25,62.61,40.41,27.17,86.02,-11.11
2023-09-29,-79.05,101.47,117.34,-42.45,38.15,15.19
2023-10-02,3.31,208.11,42.22,-59.68,24.74,36.61
2023-10-03,-79.33,117.24,138.09,-20.95,0.67,51.21
2023-10-04,15.95,170.69,176.83,-26.96,-7.38,59.18
2023-10-05,10.26,93.04,84.87,6.16,32.21,43.3
2023-10-06,58.79,109.67,-3.31,22.17,74.43,65.7
2023-10-09,-62.39,137.62,154.27,-6.96,16.02,16.83
2023-10-10,13.0,122.73,128.94,17.28,103.0,91.38
2023-10-11,23.35,132.58,101.23,-25.07,87.17,35.26
2023-10-12,-109.46,180.12,153.42,-44.43,95.68,59.4
2023-10-13,-21.72,32.31,31.76,-17.71,-1.97,42.4
2023-10-16,18.33,18.12,103.79,27.53,73.67,52.38
2023-10-17,-42.51,108.04,3.27,-11.86,43.15,16.26
2023-10-18,35.35,134.1,214.8,26.74,5.03,46.56
2023-10-19,7.64,101.79,205.01,9.08,19.46,91.58
2023-10-20,129.26,101.85,150.79,-7.79,-5.76,43.45
2023-10-23,-60.67,100.53,121.61,40.8,62.86,-7.81
2023-10-24,9.52,175.89,106.09,10.05,8.51,0.76
2023-10-25,4.98,109.73,78.17,63.15,92.82,11.3
2023-10-26,-73.3,102.5,106.93,-62.81,75.28,73.23
2023-10-27,-7.3,132.44,182.27,9.46,51.92,112.73
2023-10-30,75.72,75.16,26.0,14.77,52.15,25.79
2023-10-31,-62.1,89.02,107.2,-12.73,54.0,13.48
2023-11-01,75.37,75.96,14.51,-49.97,60.81,62.58
2023-11-02,-31.94,131.0,108.67,-26.4,42.93,30.92
2023-11-03,-57.99,60.56,85.73,17.98,92.71,113.0
2023-11-06,-49.14,33.58,205.49,49.49,11.61,1.6
2023-11-07,-40.64,75.27,79.29,26.43,-8.04,52.37
2023-11-08,-12.24,21.13,148.94,-1.3,48.72,39.52
2023-11-09,-33.18,48.18,67.63,14.5,134.45,56.88
2023-11-10,19.03,82.53,24.54,12.24,57.02,-18.9
2023-11-13,6.91,109.17,80.69,23.4,23.49,68.72
2023-11-14,30.6,-13.2,239.55,52.37,10.6,11.17
2023-11-15,21.6,67.86,110.91,-32.03,56.06,62.18
2023-11-16,43.94,47.83,171.74,-31.69,46.02,57.62
2023-11-17,-9.08,192.22,166.19,-14.48,-12.07,69.97
2023-11-20,-78.17,137.99,120.02,-36.82,46.48,30.1
2023-11-21,-21.62,99.39,70.46,45.08,63.7,87.01
2023-11-22,34.52,118.81,-19.7,-2.8,106.93,51.86
2023-11-23,100.44,8.98,44.06,-17.93,61.33,87.39
2023-11-24,-94.43,67.8,156.22,-32.56,67.36,47.83
2023-11-27,29.3,74.24,85.45,-11.15,71.69,75.27
2023-11-28,78.67,13.02,131.88,-26.76,36.6,63.09
2023-11-29,47.17,209.43,143.13,-1.03,18.85,87.2
2023-11-30,-28.29,141.62,150.28,-1.04,69.58,95.28
2023-12-01,16.04,122.28,76.25,2.73,-37.81,92.81
2023-12-04,-36.19,66.55,182.0,-46.51,-3.12,40.85
2023-12-05,-21.04,122.6,87.22,-22.0,18.11,56.48
2023-12-06,38.79,137.24,137.26,32.22,-14.07,71.63
2023-12-07,32.3,99.47,74.09,16.1,41.56,66.99
2023-12-08,10.67,102.4,193.21,-0.51,86.49,39.33
2023-12-11,-13.97,190.3,126.52,-26.2,43.6,66.13
2023-12-12,-9.15,98.21,43.05,5.57,29.51,92.13
2023-12-13,-39.98,130.49,90.61,-51.48,26.02,0.94
2023-12-14,-52.3,155.1,152.26,-21.74,50.41,29.33
2023-12-15,-21.42,19.68,125.55,-5.53,28.51,17.64
2023-12-18,49.56,34.34,98.89,-21.61,43.95,78.02
2023-12-19,69.27,-13.26,138.0,-20.75,44.54,30.97
2023-12-20,20.51,110.62,135.43,25.44,38.62,72.71
2023-12-21,-6.47,113.11,92.01,40.02,-26.46,-9.44
2023-12-22,42.16,67.72,213.53,31.66,48.97,51.32
2023-12-25,12.5,116.62,142.99,-37.65,31.22,29.95
2023-12-26,25.46,173.27,100.09,27.79,89.87,5.67
2023-12-27,-58.22,7.67,117.52,-47.69,44.62,49.36
2023-12-28,42.32,15.72,98.65,36.37,90.58,-26.57
2023-12-29,63.0,71.21,144.51,9.27,53.19,42.99
2024-01-01,-49.98,142.74,137.56,29.38,13.45,1.5
2024-01-02,-38.57,101.63,60.24,-13.91,51.6,102.37
2024-01-03,90.74,136.89,244.19,-10.09,79.53,56.93
2024-01-04,58.52,30.04,82.23,-23.75,87.42,87.22
2024-01-05,10.33,88.35,83.48,49.59,24.54,2.14
2024-01-08,42.02,81.08,26.04,-49.73,48.14,43.02
2024-01-09,-33.76,83.75,53.37,32.98,27.24,86.85
2024-01-10,22.98,45.03,25.53,-5.79,25.48,50.07
2024-01-11,-54.13,85.39,50.62,69.03,42.62,57.79
2024-01-12,89.48,182.67,57.48,66.75,54.2,68.67
2024-01-15,-48.99,124.02,94.87,-13.86,9.0,66.24
2024-01-16,-39.73,99.65,161.74,67.06,90.81,56.37
2024-01-17,-39.3,78.45,137.07,-76.85,62.44,97.73
2024-01-18,-61.9,130.48,7.71,3.26,71.62,87.86
2024-01-19,15.28,11.24,64.79,-30.4,76.67,88.66
2024-01-22,-57.1,99.05,129.7,-22.79,-6.51,42.05
2024-01-23,136.34,77.86,70.49,31.68,40.82,36.46
2024-01-24,-18.42,171.44,125.33,22.46,2.78,13.65
2024-01-25,-19.81,139.11,116.9,47.35,17.46,83.8
2024-01-26,73.73,173.63,53.89,42.4,77.39,25.12
2024-01-29,112.2,63.33,134.19,-33.73,55.21,62.35
2024-01-30,28.41,67.97,106.24,14.0,67.52,36.75
2024-01-31,-66.12,68.83,64.9,-32.26,-6.77,21.29
2024-02-01,-12.81,15.76,176.66,34.18,73.76,32.33
2024-02-02,51.73,113.34,125.23,40.55,35.04,93.91
2024-02-05,-17.07,49.95,115.69,8.89,27.14,66.07
2024-02-06,-9.41,142.12,162.59,-38.92,-13.03,14.68
2024-02-07,45.78,121.34,148.29,-9.35,49.63,35.18
2024-02-08,24.65,241.92,149.28,0.24,40.87,50.89
2024-02-09,102.63,60.39,134.99,11.23,29.38,15.44
2024-02-12,33.75,103.53,172.37,18.48,70.27,90.46
2024-02-13,-15.83,66.79,104.15,36.05,107.62,45.73
2024-02-14,46.24,122.89,155.83,-10.16,63.04,-40.34
2024-02-15,-20.03,18.57,157.87,-41.98,32.85,27.84
2024-02-16,-8.99,66.85,174.06,-21.66,79.54,44.06
2024-02-19,43.81,105.42,180.24,-41.74,24.47,35.7
2024-02-20,69.21,101.48,149.3,48.5,73.63,80.13
2024-02-21,-6.68,34.07,109.74,-29.29,77.6,64.4
2024-02-22,36.92,58.69,102.91,4.78,16.85,55.23
2024-02-23,-20.81,86.33,114.93,29.57,49.75,119.99
2024-02-26,5.8,5.1,129.67,-7.97,87.73,65.25
2024-02-27,28.79,137.74,206.66,-18.9,34.49,27.76
2024-02-28,-28.72,177.04,80.41,19.61,50.7,47.71
2024-02-29,58.49,76.79,146.39,-3.11,92.1,56.47
2024-03-01,-38.2,58.38,76.62,60.7,98.8,14.42
2024-03-04,-65.31,114.15,74.02,15.87,74.69,25.03
2024-03-05,19.64,84.41,135.46,4.27,26.36,55.12
2024-03-06,21.55,135.83,159.0,-29.11,1.5,33.9
2024-03-07,24.32,52.74,48.93,-62.47,85.37,1.73
2024-03-08,-57.29,86.22,133.92,12.56,44.25,103.54
2024-03-11,80.42,85.98,144.34,-6.97,35.87,52.37
2024-03-12,-9.96,132.06,128.32,-14.89,116.47,28.52
2024-03-13,41.57,105.33,75.1,-25.14,136.74,-0.31
2024-03-14,-78.02,31.19,131.45,-38.45,12.69,50.16
2024-03-15,16.96,93.73,106.7,36.26,52.25,38.16
2024-03-18,2.7,71.7,128.18,-52.13,10.58,12.06
2024-03-19,42.47,153.31,136.42,-29.7,-6.46,31.3
2024-03-20,17.26,183.64,-10.02,1.42,43.24,18.81
2024-03-21,-50.21,115.35,140.46,17.1,63.73,79.56
2024-03-22,-32.2,100.85,65.66,-12.34,24.83,56.22
2024-03-25,22.2,45.68,113.58,-67.29,18.42,3.44
2024-03-26,30.63,11.75,115.88,13.93,53.0,31.24
2024-03-27,138.81,134.01,147.31,-25.86,6.19,40.49
2024-03-28,-22.55,29.77,107.84,-15.26,73.86,70.34
2024-03-29,-14.91,46.43,136.15,14.41,42.49,47.94
2024-04-01,-69.01,79.37,39.96,-50.93,35.77,38.98
2024-04-02,-59.0,90.8,187.22,-13.01,55.37,12.01
2024-04-03,-14.28,138.5,189.26,38.85,52.19,37.74
2024-04-04,-34.32,99.66,70.75,11.25,4.75,135.81
2024-04-05,54.89,54.85,-16.9,31.95,0.45,86.32
2024-04-08,31.0,124.21,48.42,-21.19,38.48,18.12
2024-04-09,-17.39,-61.95,133.61,59.61,98.39,44.99
2024-04-10,-60.67,88.54,108.7,4.02,13.7,81.63
2024-04-11,3.61,-1.86,69.34,63.22,48.86,41.95
2024-04-12,-37.0,78.99,107.73,5.49,112.07,27.51
2024-04-15,36.64,116.51,2.58,23.63,18.05,51.43
2024-04-16,14.42,147.95,112.0,-35.35,62.64,60.83
2024-04-17,-61.83,115.75,106.58,-20.26,26.73,8.92
2024-04-18,9.42,194.91,14.54,8.28,31.14,91.95
2024-04-19,89.1,29.33,78.73,25.86,68.24,44.14
2024-04-22,-90.93,74.16,48.56,-27.99,47.98,45.29
2024-04-23,-10.5,58.41,129.27,17.61,61.26,44.37
2024-04-24,2.81,110.66,157.86,-20.17,31.59,63.65
2024-04-25,31.23,174.92,50.25,29.82,40.91,55.64
2024-04-26,-20.54,64.6,69.23,-5.08,21.69,49.5
2024-04-29,-30.23,85.77,56.97,-19.05,31.46,51.57
2024-04-30,24.8,258.49,138.03,0.45,92.39,73.39
2024-05-01,19.42,99.03,162.23,-19.47,102.27,70.89
2024-05-02,50.08,52.92,23.52,7.79,71.27,-2.51
2024-05-03,-4.07,155.79,197.95,6.41,84.24,81.82
2024-05-06,73.46,127.58,102.09,45.71,60.61,11.53
2024-05-07,-16.22,126.22,90.15,16.3,24.18,79.14
2024-05-08,-12.63,95.34,182.0,27.56,59.0,57.76
2024-05-09,-3.63,69.02,101.52,-34.13,37.74,12.9
2024-05-10,-12.33,126.41,-0.05,1.07,62.53,86.94
2024-05-13,-30.4,66.68,123.57,-33.07,87.59,52.14
2024-05-14,-68.46,-34.5,149.76,-24.15,58.0,77.31
2024-05-15,85.26,118.63,42.4,-6.27,56.29,68.56
2024-05-16,-38.15,135.4,129.91,34.07,62.57,21.02
2024-05-17,1.32,67.3,104.55,-39.5,53.44,46.77
2024-05-20,29.56,217.04,92.61,10.04,56.01,36.54
2024-05-21,65.01,235.88,107.99,5.95,-3.89,46.85
2024-05-22,54.45,212.94,50.23,1.81,94.24,66.98
2024-05-23,-5.3,66.86,125.53,-27.17,46.42,25.15
2024-05-24,-15.98,116.84,-11.47,-45.47,82.03,57.04
2024-05-27,18.31,50.98,60.58,34.75,45.01,44.51
2024-05-28,74.49,49.49,88.89,-0.4,43.19,-5.08
2024-05-29,-66.82,100.17,156.85,26.96,34.89,31.33
2024-05-30,-24.87,63.33,-5.35,20.24,52.88,67.76
2024-05-31,-22.98,95.15,144.43,-41.85,82.03,35.85
2024-06-03,-19.77,149.5,116.12,-63.47,37.13,57.71
2024-06-04,-85.28,117.23,123.47,-30.09,16.23,39.26
2024-06-05,-37.21,69.72,134.79,-31.67,60.75,21.21
2024-06-06,47.89,141.5,67.78,-14.43,109.32,33.6
2024-06-07,67.05,28.29,94.73,27.03,30.15,61.7
2024-06-10,120.13,130.03,120.58,16.34,-24.06,49.53
2024-06-11,3.72,109.78,131.37,43.55,43.69,19.45
2024-06-12,-83.77,65.31,149.77,-41.32,42.19,32.09
2024-06-13,34.45,67.14,106.37,0.05,35.38,51.33
2024-06-14,-10.53,-62.77,60.77,2.38,72.8,31.55
