date,HIBOR_Overnight
2022-06-23,4.479
2022-06-24,2.577
2022-06-27,3.1707
2022-06-28,1.3613
2022-06-29,3.4351
2022-06-30,1.83
2022-07-01,4.2249
2022-07-04,3.0118
2022-07-05,1.5311
2022-07-06,4.587
2022-07-07,2.6488
2022-07-08,1.9248
2022-07-11,2.6318
2022-07-12,0.9087
2022-07-13,2.1818
2022-07-14,2.9352
2022-07-15,2.007
2022-07-18,2.9896
2022-07-19,3.738
2022-07-20,3.7174
2022-07-21,4.5287
2022-07-22,3.1518
2022-07-25,5.1571
2022-07-26,2.8091
2022-07-27,4.5891
2022-07-28,2.9285
2022-07-29,3.7913
2022-08-01,4.7082
2022-08-02,4.2626
2022-08-03,2.1375
2022-08-04,4.2151
2022-08-05,4.6397
2022-08-08,1.3369
2022-08-09,2.3631
2022-08-10,2.9224
2022-08-11,0.0963
2022-08-12,2.4656
2022-08-15,3.3603
2022-08-16,2.8578
2022-08-17,5.2931
2022-08-18,6.2465
2022-08-19,5.1804
2022-08-22,2.366
2022-08-23,3.2151
2022-08-24,3.5325
2022-08-25,1.7537
2022-08-26,1.255
2022-08-29,2.1278
2022-08-30,0.7067
2022-08-31,3.2408
2022-09-01,2.2485
2022-09-02,2.6322
2022-09-05,2.0405
2022-09-06,3.1213
2022-09-07,3.0329
2022-09-08,4.7025
2022-09-09,4.7705
2022-09-12,4.2828
2022-09-13,2.0526
2022-09-14,4.013
2022-09-15,3.0179
2022-09-16,5.7582
2022-09-19,1.0562
2022-09-20,3.3496
2022-09-21,-2.1313
2022-09-22,3.5309
2022-09-23,4.8576
2022-09-26,4.9064
2022-09-27,3.3524
2022-09-28,0.5206
2022-09-29,5.2709
2022-09-30,3.0917
2022-10-03,6.0722
2022-10-04,4.6018
2022-10-05,1.1478
2022-10-06,4.5897
2022-10-07,4.856
2022-10-10,1.8841
2022-10-11,3.2573
2022-10-12,0.6348
2022-10-13,0.7018
2022-10-14,3.3701
2022-10-17,0.1782
2022-10-18,3.2996
2022-10-19,3.4173
2022-10-20,4.0042
2022-10-21,2.6615
2022-10-24,5.3032
2022-10-25,3.3461
2022-10-26,3.8606
2022-10-27,4.4869
2022-10-28,3.6295
2022-10-31,3.7007
2022-11-01,0.1834
2022-11-02,1.8539
2022-11-03,1.8272
2022-11-04,0.111
2022-11-07,2.5101
2022-11-08,2.6272
2022-11-09,4.1064
2022-11-10,4.8088
2022-11-11,4.1125
2022-11-14,2.058
2022-11-15,1.9024
2022-11-16,1.0143
2022-11-17,2.2342
2022-11-18,4.2203
2022-11-21,5.615
2022-11-22,3.6229
2022-11-23,4.1813
2022-11-24,3.0441
2022-11-25,4.4017
2022-11-28,3.4352
2022-11-29,2.7945
2022-11-30,3.564
2022-12-01,0.8877
2022-12-02,2.5265
2022-12-05,4.5315
2022-12-06,5.7716
2022-12-07,1.73
2022-12-08,1.7476
2022-12-09,2.2685
2022-12-12,1.6173
2022-12-13,5.2954
2022-12-14,4.2991
2022-12-15,4.0599
2022-12-16,4.3618
2022-12-19,2.6539
2022-12-20,1.7039
2022-12-21,1.3932
2022-12-22,1.7094
2022-12-23,3.7109
2022-12-26,1.1408
2022-12-27,4.8535
2022-12-28,3.4808
2022-12-29,4.0215
2022-12-30,3.844
2023-01-02,2.3078
2023-01-03,3.954
2023-01-04,1.618
2023-01-05,2.33
2023-01-06,4.5808
2023-01-09,4.7358
2023-01-10,1.6652
2023-01-11,4.375
2023-01-12,3.4801
2023-01-13,3.0957
2023-01-16,3.7537
2023-01-17,5.1826
2023-01-18,4.3978
2023-01-19,1.9742
2023-01-20,0.9167
2023-01-23,2.6165
2023-01-24,2.0511
2023-01-25,-0.0909
2023-01-26,1.7939
2023-01-27,4.4145
2023-01-30,2.6753
2023-01-31,3.7585
2023-02-01,6.7581
2023-02-02,0.6956
2023-02-03,3.3558
2023-02-06,5.2829
2023-02-07,2.2702
2023-02-08,0.7604
2023-02-09,2.0183
2023-02-10,3.4006
2023-02-13,4.7996
2023-02-14,4.1722
2023-02-15,5.5528
2023-02-16,3.6838
2023-02-17,2.7263
2023-02-20,4.2407
2023-02-21,1.7251
2023-02-22,3.6746
2023-02-23,2.5643
2023-02-24,3.8938
2023-02-27,2.3093
2023-02-28,3.844
2023-03-01,5.5381
2023-03-02,2.5835
2023-03-03,4.169
2023-03-06,3.3545
2023-03-07,3.1942
2023-03-08,4.4589
2023-03-09,1.1145
2023-03-10,3.7492
2023-03-13,5.2467
2023-03-14,3.5967
2023-03-15,5.4605
2023-03-16,4.4648
2023-03-17,4.7524
2023-03-20,0.6286
2023-03-21,5.3893
2023-03-22,0.5973
2023-03-23,4.2123
2023-03-24,2.56
2023-03-27,4.838
2023-03-28,3.6357
2023-03-29,3.5205
2023-03-30,4.2025
2023-03-31,3.2646
2023-04-03,5.3607
2023-04-04,0.5616
2023-04-05,1.6528
2023-04-06,2.6111
2023-04-07,1.7558
2023-04-10,4.0418
2023-04-11,2.5321
2023-04-12,2.6223
2023-04-13,3.0594
2023-04-14,1.1216
2023-04-17,2.2198
2023-04-18,3.2711
2023-04-19,2.8242
2023-04-20,0.2281
2023-04-21,-0.7759
2023-04-24,1.6847
2023-04-25,3.3613
2023-04-26,4.736
2023-04-27,2.6781
2023-04-28,2.9718
2023-05-01,1.99
2023-05-02,3.7637
2023-05-03,4.7274
2023-05-04,3.5871
2023-05-05,3.5622
2023-05-08,-0.3816
2023-05-09,2.5998
2023-05-10,3.6972
2023-05-11,2.7295
2023-05-12,2.4937
2023-05-15,4.4464
2023-05-16,3.6422
2023-05-17,-0.3091
2023-05-18,3.2311
2023-05-19,5.5322
2023-05-22,4.509
2023-05-23,3.5232
2023-05-24,2.3782
2023-05-25,3.1165
2023-05-26,1.9346
2023-05-29,2.99
2023-05-30,2.9534
2023-05-31,0.7509
2023-06-01,2.3258
2023-06-02,-0.1238
2023-06-05,3.7805
2023-06-06,4.5836
2023-06-07,1.3332
2023-06-08,3.3098
2023-06-09,2.0744
2023-06-12,3.5378
2023-06-13,0.4508
2023-06-14,1.9372
2023-06-15,7.1901
2023-06-16,2.8719
2023-06-19,1.6207
2023-06-20,1.8754
2023-06-21,1.5219
2023-06-22,3.3011
2023-06-23,3.784
2023-06-26,2.0648
2023-06-27,2.4531
2023-06-28,3.2587
2023-06-29,0.8985
2023-06-30,1.0093
2023-07-03,3.1601
2023-07-04,0.8135
2023-07-05,1.6457
2023-07-06,3.3727
2023-07-07,3.5561
2023-07-10,4.2529
2023-07-11,6.3511
2023-07-12,2.1783
2023-07-13,1.5635
2023-07-14,2.7014
2023-07-17,5.7994
2023-07-18,2.8429
2023-07-19,3.6036
2023-07-20,3.9002
2023-07-21,1.329
2023-07-24,1.7266
2023-07-25,3.4374
2023-07-26,2.9639
2023-07-27,3.2139
2023-07-28,0.5106
2023-07-31,1.8616
2023-08-01,1.6272
2023-08-02,2.9644
2023-08-03,2.3644
2023-08-04,3.3818
2023-08-07,0.6112
2023-08-08,4.9186
2023-08-09,3.7777
2023-08-10,5.0435
2023-08-11,3.394
2023-08-14,5.021
2023-08-15,1.9735
2023-08-16,1.0957
2023-08-17,0.8105
2023-08-18,4.9386
2023-08-21,0.936
2023-08-22,3.872
2023-08-23,2.315
2023-08-24,0.9925
2023-08-25,3.6782
2023-08-28,2.1226
2023-08-29,2.0961
2023-08-30,4.9767
2023-08-31,3.1795
2023-09-01,1.2772
2023-09-04,4.3865
2023-09-05,2.6907
2023-09-06,5.7478
2023-09-07,-0.2877
2023-09-08,4.2363
2023-09-11,5.3192
2023-09-12,4.2693
2023-09-13,2.563
2023-09-14,4.2541
2023-09-15,2.0205
2023-09-18,1.9355
2023-09-19,2.6158
2023-09-20,3.286
2023-09-21,1.5423
2023-09-22,1.8547
2023-09-25,2.1452
2023-09-26,-0.0801
2023-09-27,2.9449
2023-09-28,2.1742
2023-09-29,5.1964
2023-10-02,3.5733
2023-10-03,3.2785
2023-10-04,1.3919
2023-10-05,3.1556
2023-10-06,1.9899
