date,美债3m,美债2y,美债10y
2008-07-08,1.3475,2.5512,3.5535
2008-07-09,2.629,3.2789,2.6731
2008-07-10,1.3089,4.4314,5.0714
2008-07-11,0.8505,2.9349,4.1662
2008-07-14,2.8514,3.6374,5.4755
2008-07-15,2.7264,3.0556,3.0862
2008-07-16,3.3689,3.1495,7.1995
2008-07-17,5.7788,5.0681,1.143
2008-07-18,2.9159,4.4421,1.6223
2008-07-21,3.2276,3.0953,6.6296
2008-07-22,0.8837,3.2573,4.7111
2008-07-23,0.5696,2.1578,4.5121
2008-07-24,4.8742,2.7924,4.6469
2008-07-25,1.1148,3.3713,4.8568
2008-07-28,0.9341,4.0207,4.4497
2008-07-29,2.4414,3.8991,2.5511
2008-07-30,2.3647,1.6689,5.2273
2008-07-31,1.1462,4.1724,4.991
2008-08-01,2.0425,2.8935,6.1426
2008-08-04,4.3441,1.8156,6.6464
2008-08-05,1.291,4.6037,4.4957
2008-08-06,0.4095,4.7559,2.1587
2008-08-07,3.9139,3.3165,6.6588
2008-08-08,3.2384,3.8506,2.4728
2008-08-11,1.5692,3.9209,4.5069
2008-08-12,0.1267,4.6749,3.6149
2008-08-13,1.3831,3.8737,3.3541
2008-08-14,2.4179,1.4068,5.1465
2008-08-15,4.2485,5.4118,4.3667
2008-08-18,0.9451,4.2788,4.7699
2008-08-19,2.3732,2.3886,2.7765
2008-08-20,3.5127,1.7644,3.7389
2008-08-21,-1.0719,3.6058,2.8457
2008-08-22,4.0507,2.6661,3.7014
2008-08-25,0.7263,3.396,3.8219
2008-08-26,2.998,3.8921,6.7665
2008-08-27,2.87,2.3203,3.6109
2008-08-28,4.1269,1.6607,0.8116
2008-08-29,3.3264,3.463,6.0926
2008-09-01,-1.0659,2.3599,4.6739
2008-09-02,1.3228,3.1753,3.8035
2008-09-03,2.7073,1.388,3.3442
2008-09-04,2.2075,2.6974,2.5796
2008-09-05,3.2164,3.8579,6.9071
2008-09-08,3.684,3.7271,4.0778
2008-09-09,3.4127,2.054,1.3934
2008-09-10,2.1786,1.5981,4.4916
2008-09-11,-0.2695,3.0189,5.8093
2008-09-12,1.8168,3.6732,4.2347
2008-09-15,3.1246,3.4862,2.6476
2008-09-16,0.8643,2.3854,2.5134
2008-09-17,3.4469,3.3574,2.624
2008-09-18,3.8626,4.8028,6.2825
2008-09-19,2.6903,3.2462,3.8925
2008-09-22,-2.0957,1.0402,1.4819
2008-09-23,0.5829,3.2438,4.5762
2008-09-24,5.3293,5.4527,4.2116
2008-09-25,1.6802,1.4551,3.3267
2008-09-26,-0.4762,3.0357,2.4694
2008-09-29,4.3529,2.7284,2.4042
2008-09-30,2.52,3.1151,5.63
2008-10-01,4.1574,3.2331,4.3713
2008-10-02,2.9154,4.368,4.718
2008-10-03,3.1878,3.1017,4.3671
2008-10-06,3.0445,4.5327,4.4915
2008-10-07,3.5462,2.8588,3.2974
2008-10-08,5.9161,2.5798,3.6913
2008-10-09,3.9565,2.197,5.7474
2008-10-10,0.1295,0.8195,6.1219
2008-10-13,3.17,3.3309,2.1669
2008-10-14,4.2122,5.4648,3.6876
2008-10-15,4.3041,3.5499,5.2589
2008-10-16,1.8601,3.8241,6.8231
2008-10-17,4.2474,2.5044,6.6729
2008-10-20,3.8916,2.7068,2.8064
2008-10-21,6.3588,4.1816,5.9126
2008-10-22,1.375,5.4104,4.088
2008-10-23,1.7389,4.7855,5.5666
2008-10-24,2.0408,3.9663,5.1824
2008-10-27,1.7647,3.0422,2.1041
2008-10-28,1.165,3.2517,4.825
2008-10-29,-1.644,2.0958,5.5085
2008-10-30,1.848,1.2622,3.9698
2008-10-31,3.054,1.6478,3.6305
2008-11-03,1.7602,3.0598,1.6425
2008-11-04,5.4031,2.6496,5.0254
2008-11-05,2.5201,1.2367,4.3131
2008-11-06,4.4365,2.9552,2.6167
2008-11-07,2.8921,2.6179,3.5112
2008-11-10,3.7396,1.5926,4.2318
2008-11-11,2.9189,2.5558,3.162
2008-11-12,4.5532,2.6149,4.004
2008-11-13,2.5839,2.26,1.3751
2008-11-14,3.2442,4.112,6.0241
2008-11-17,3.0495,0.7165,4.0239
2008-11-18,2.0676,0.617,2.351
2008-11-19,3.1075,3.0039,0.3104
2008-11-20,5.8516,3.1154,5.5437
2008-11-21,2.0944,3.4851,4.8371
2008-11-24,3.1292,2.3532,4.316
2008-11-25,4.3867,1.8985,5.2955
2008-11-26,4.2104,2.9912,5.2913
2008-11-27,2.5176,2.4701,4.2917
2008-11-28,-1.0751,4.8613,3.6187
2008-12-01,3.2751,2.6109,3.3743
2008-12-02,-0.8292,2.9362,4.6314
2008-12-03,4.7049,5.9705,6.0955
2008-12-04,2.7542,2.7663,3.8456
2008-12-05,3.9995,3.6674,6.2147
2008-12-08,1.1468,3.7756,4.5597
2008-12-09,0.1712,3.8777,4.571
2008-12-10,2.8911,3.3474,7.6077
2008-12-11,2.4496,3.2326,6.479
2008-12-12,1.7627,3.1204,6.5179
2008-12-15,2.627,2.3088,2.8036
2008-12-16,6.6512,3.3906,7.2883
2008-12-17,3.7518,5.4344,3.8767
2008-12-18,4.0742,4.4528,3.6588
2008-12-19,3.7659,3.3647,0.7611
2008-12-22,4.7192,4.027,4.4894
2008-12-23,2.2149,1.957,2.375
2008-12-24,-0.5821,2.6874,4.6124
2008-12-25,2.2171,4.1374,2.2577
2008-12-26,3.7176,4.7846,6.6965
2008-12-29,1.0453,2.075,4.8274
2008-12-30,2.2355,2.4197,7.4198
2008-12-31,1.4623,5.6177,2.4655
2009-01-01,4.753,3.1155,6.3238
2009-01-02,3.6242,5.188,1.2959
2009-01-05,3.4773,3.2482,4.3121
2009-01-06,3.4324,3.2954,3.0526
2009-01-07,2.4441,2.6334,3.3281
2009-01-08,2.7963,4.1311,3.2253
2009-01-09,0.7222,4.6293,2.6279
2009-01-12,-0.7797,1.758,2.1105
2009-01-13,2.7251,2.5771,3.3364
2009-01-14,2.986,4.0981,4.174
2009-01-15,4.3139,2.8445,5.7455
2009-01-16,4.857,2.4079,4.443
2009-01-19,4.855,4.2115,5.7498
2009-01-20,1.003,4.3241,1.7827
2009-01-21,1.9716,2.4604,3.3505
2009-01-22,3.2205,3.2548,5.0665
2009-01-23,6.2979,1.5498,4.5148
2009-01-26,4.7201,1.9254,2.7082
2009-01-27,4.1791,3.149,5.4011
2009-01-28,1.9183,3.0377,3.2031
2009-01-29,1.1752,1.8397,2.834
2009-01-30,3.6834,2.1408,4.7304
2009-02-02,0.849,1.7219,4.0093
2009-02-03,2.1423,3.5461,3.2156
2009-02-04,2.3278,0.6388,3.1647
2009-02-05,4.8894,1.7861,2.3953
2009-02-06,1.968,0.7645,3.4064
2009-02-09,-1.1589,3.5028,5.65
2009-02-10,3.2567,0.8367,4.3668
2009-02-11,1.4515,3.0381,5.4379
2009-02-12,2.5639,4.9674,4.7741
2009-02-13,2.3699,5.0081,3.0816
2009-02-16,2.0894,0.8329,1.5263
2009-02-17,3.6855,3.3581,2.6097
2009-02-18,0.2007,1.8132,2.9931
2009-02-19,1.7245,1.5682,2.8771
2009-02-20,3.5261,2.8638,5.4715
2009-02-23,1.5789,4.4739,5.4559
2009-02-24,0.0868,3.7196,7.3178
2009-02-25,3.5028,2.1418,2.8544
2009-02-26,4.1846,3.846,6.3962
2009-02-27,2.4325,0.3076,6.3869
2009-03-02,-0.4413,2.0965,3.6516
2009-03-03,3.559,2.0113,4.7103
2009-03-04,0.0102,3.094,5.8611
2009-03-05,2.9632,2.7566,3.9116
2009-03-06,1.1688,2.8302,3.7954
2009-03-09,0.7602,2.7903,3.059
2009-03-10,1.8371,3.0269,0.4599
2009-03-11,2.2251,3.6482,4.1057
2009-03-12,1.5337,3.1792,2.9352
2009-03-13,3.3831,2.6588,2.387
2009-03-16,1.8309,3.4821,4.6333
2009-03-17,3.9703,3.9913,1.823
2009-03-18,2.9218,2.3328,5.2091
2009-03-19,1.4537,2.9287,4.7254
2009-03-20,1.2011,4.3943,3.3997
2009-03-23,0.0288,1.6767,3.905
2009-03-24,2.9361,5.1656,2.2147
2009-03-25,1.9681,1.393,5.1255
2009-03-26,-1.0583,2.5856,4.281
2009-03-27,1.6964,1.8598,4.3928
2009-03-30,1.1484,5.6255,4.7528
2009-03-31,4.8635,2.396,3.0364
2009-04-01,-0.0542,2.399,1.7214
2009-04-02,0.338,2.5551,5.436
2009-04-03,4.165,3.1147,5.0331
2009-04-06,4.5351,2.6059,3.197
2009-04-07,1.3825,2.8405,4.6137
2009-04-08,1.5519,-1.2351,5.887
2009-04-09,3.4244,3.0686,5.7081
2009-04-10,-0.9906,3.0214,3.1532
2009-04-13,-0.2918,4.2463,1.7669
2009-04-14,2.0789,4.5709,2.0242
2009-04-15,4.8248,2.7748,3.5324
2009-04-16,1.8464,3.9795,6.1935
2009-04-17,2.6514,1.6781,2.9073
2009-04-20,4.2007,3.9208,3.1055
2009-04-21,5.6603,2.313,3.0746
2009-04-22,1.6347,1.5784,3.2024
2009-04-23,2.4747,2.7773,3.9832
2009-04-24,5.2331,4.6806,2.0799
2009-04-27,0.2167,3.2172,5.6265
2009-04-28,4.0414,4.7958,3.7828
2009-04-29,0.9725,2.1015,7.7187
2009-04-30,2.6537,4.2574,2.2396
2009-05-01,2.1361,2.2174,6.3848
2009-05-04,1.063,3.2704,6.087
2009-05-05,1.0253,3.26,3.3825
2009-05-06,2.9146,3.7938,3.4074
2009-05-07,3.9933,3.3009,2.6181
2009-05-08,2.3054,2.113,2.6353
2009-05-11,2.6052,4.0564,3.9991
2009-05-12,3.3568,5.078,4.031
2009-05-13,1.0426,2.2994,1.5965
2009-05-14,3.6095,0.7977,7.4403
2009-05-15,3.729,3.5992,3.6107
2009-05-18,6.4054,2.6026,4.0984
2009-05-19,1.9358,2.8427,3.0606
2009-05-20,1.8129,3.6674,3.5995
2009-05-21,3.6534,2.4523,3.4632
2009-05-22,3.7287,2.6774,3.9956
2009-05-25,1.6974,2.8799,3.9781
2009-05-26,1.8953,4.7637,5.2073
2009-05-27,3.3117,3.0361,4.3408
2009-05-28,1.2586,1.5172,5.0564
2009-05-29,1.8842,1.5649,3.9853
2009-06-01,2.6344,3.1671,4.3469
2009-06-02,3.9939,1.6447,3.638
2009-06-03,1.5931,1.1252,5.5047
2009-06-04,-0.2636,3.7626,4.4839
2009-06-05,-0.3749,3.8214,3.7629
2009-06-08,0.6109,2.5582,3.7181
2009-06-09,0.5302,3.3524,3.8361
2009-06-10,2.2681,3.2257,4.0457
2009-06-11,0.7167,3.7229,3.9155
2009-06-12,1.4459,3.7257,3.1617
2009-06-15,1.3389,-0.1269,5.1474
2009-06-16,1.8392,2.7114,5.2421
2009-06-17,4.4838,3.6215,6.6758
2009-06-18,3.4929,2.5075,3.0946
2009-06-19,2.5242,3.0434,4.9997
2009-06-22,1.8085,3.9008,1.1363
2009-06-23,1.8502,3.0971,5.2436
2009-06-24,2.9916,4.8095,1.8151
2009-06-25,3.3763,4.3524,2.5235
2009-06-26,1.1386,2.8577,4.4983
2009-06-29,2.5547,2.7623,3.0678
2009-06-30,-0.5474,-0.4204,2.8625
2009-07-01,2.8176,2.6082,3.2728
2009-07-02,3.6432,1.3761,5.0944
2009-07-03,2.0799,3.2655,2.6007
2009-07-06,5.2248,3.1834,3.9188
2009-07-07,1.1781,3.835,3.432
2009-07-08,2.8262,4.676,5.2298
2009-07-09,2.4463,2.9685,5.2719
2009-07-10,2.3496,5.7365,1.2471
2009-07-13,2.3285,3.2789,5.5677
2009-07-14,2.6607,1.4277,3.0839
2009-07-15,3.7719,2.3255,4.3544
2009-07-16,4.5666,2.5527,2.5916
2009-07-17,2.4966,3.7106,4.5567
2009-07-20,3.723,1.8633,7.827
2009-07-21,1.4473,2.6424,4.1907
2009-07-22,3.6489,2.8068,3.3102
2009-07-23,1.357,2.4623,3.6518
2009-07-24,4.136,3.9737,1.7965
2009-07-27,5.816,3.7696,6.1734
2009-07-28,2.3169,4.3999,4.4693
2009-07-29,-0.7888,2.6028,2.4267
2009-07-30,1.6779,4.443,2.4755
2009-07-31,4.3478,1.3632,4.0229
2009-08-03,3.3296,1.3339,5.398
2009-08-04,2.8734,1.5434,2.2735
2009-08-05,4.013,3.0111,5.6701
2009-08-06,3.2267,4.4429,3.8625
2009-08-07,4.3266,2.2774,2.6046
2009-08-10,3.8791,2.428,3.2985
2009-08-11,4.7826,2.7408,6.6228
2009-08-12,3.0382,3.6874,1.9177
2009-08-13,3.8579,2.4268,2.9022
2009-08-14,2.0393,2.3599,5.4289
2009-08-17,1.5978,1.3855,4.3247
2009-08-18,5.0602,2.3139,2.8131
2009-08-19,2.8243,4.413,5.4472
2009-08-20,3.7073,3.1091,5.5184
2009-08-21,2.6856,2.1122,4.4971
2009-08-24,1.6202,4.4834,3.0814
2009-08-25,2.5165,2.2977,3.3125
2009-08-26,4.654,4.7039,4.427
2009-08-27,3.3329,4.6843,2.0321
2009-08-28,-0.0672,3.0672,5.9917
2009-08-31,2.1771,1.2017,6.5503
2009-09-01,5.1734,5.7474,3.6461
2009-09-02,2.1793,3.4647,4.5342
2009-09-03,-0.2007,2.6113,5.7787
2009-09-04,5.3396,4.1474,6.9333
2009-09-07,3.5236,3.8428,6.3355
2009-09-08,2.395,4.5731,1.3967
2009-09-09,1.9429,2.2052,3.5267
2009-09-10,4.1235,3.3822,4.751
2009-09-11,1.687,1.577,3.2587
2009-09-14,4.2224,3.7996,6.6742
2009-09-15,3.3133,2.9725,6.4441
2009-09-16,2.867,3.3372,2.7761
2009-09-17,2.7183,2.8244,3.7564
2009-09-18,2.2375,2.6988,2.8757
2009-09-21,4.0685,1.9581,3.7073
2009-09-22,1.202,3.9485,3.6619
2009-09-23,0.0671,4.7876,5.4314
2009-09-24,3.4217,2.332,2.6673
2009-09-25,3.4469,3.6642,0.0749
2009-09-28,3.2204,3.5186,1.5932
2009-09-29,3.1116,3.0097,2.4575
2009-09-30,2.0192,1.1681,3.0165
2009-10-01,3.6812,1.4381,4.2808
2009-10-02,2.4317,2.0628,2.3803
2009-10-05,1.7693,0.4332,2.1833
2009-10-06,2.0322,4.6896,2.6058
2009-10-07,5.531,3.4412,2.3265
2009-10-08,-0.1025,2.964,3.1683
2009-10-09,3.2497,0.3717,3.1041
2009-10-12,-0.0187,0.8114,5.0336
2009-10-13,2.3376,2.9972,2.5157
2009-10-14,1.8496,5.3646,3.4636
2009-10-15,-0.6275,2.1616,3.1825
2009-10-16,3.0836,4.0366,5.2133
2009-10-19,1.9299,2.4241,3.7686
2009-10-20,-0.6488,3.0663,5.576
2009-10-21,3.7594,4.4576,2.2714
2009-10-22,4.6525,2.5849,3.926
2009-10-23,4.7352,2.1719,3.1362
2009-10-26,3.0384,4.7017,2.1609
2009-10-27,2.5691,3.0547,3.8987
2009-10-28,4.4922,4.3094,6.5994
2009-10-29,5.0236,2.1777,2.7206
2009-10-30,4.2004,4.688,3.8088
2009-11-02,1.0877,3.3284,2.0317
2009-11-03,2.802,3.5217,1.8112
2009-11-04,3.1593,3.158,2.8191
2009-11-05,-0.2144,2.3934,3.325
2009-11-06,3.204,2.998,3.3916
2009-11-09,5.9095,2.4689,3.661
2009-11-10,3.4599,4.1515,1.5275
2009-11-11,4.7101,2.7563,3.0611
2009-11-12,2.7744,1.2042,4.7526
2009-11-13,2.3902,0.9847,1.9626
2009-11-16,3.0719,0.9279,3.4673
2009-11-17,1.2763,3.7416,4.4393
2009-11-18,1.0543,1.6182,2.8266
2009-11-19,4.3995,3.3601,4.5123
2009-11-20,4.5585,3.1639,1.7183
2009-11-23,1.0133,2.9223,5.3327
2009-11-24,3.952,3.5261,4.5487
2009-11-25,2.3696,3.19,4.0835
2009-11-26,3.0097,-0.2517,5.6872
2009-11-27,3.1903,2.6116,3.506
2009-11-30,3.9915,3.5101,3.0732
2009-12-01,2.6241,4.9683,6.0588
2009-12-02,4.6152,5.0237,6.7611
2009-12-03,2.9641,1.3642,2.9598
2009-12-04,3.4363,2.5803,3.8294
2009-12-07,1.2501,1.1207,5.5676
2009-12-08,5.738,4.8239,3.8828
2009-12-09,3.2047,4.2154,4.8919
2009-12-10,3.5695,3.4207,5.1706
2009-12-11,0.0877,3.1993,3.1565
2009-12-14,1.2659,4.6568,4.6289
2009-12-15,4.3568,4.4536,3.9907
2009-12-16,2.9303,4.3897,2.1747
2009-12-17,-0.3707,3.548,2.5155
2009-12-18,4.0574,2.5809,3.0214
2009-12-21,1.6843,3.9205,5.3928
2009-12-22,4.617,3.9793,5.442
2009-12-23,2.3682,2.7712,5.1249
2009-12-24,2.8071,2.5785,4.6602
2009-12-25,4.2684,4.36,4.6192
2009-12-28,1.1538,4.9969,4.4163
2009-12-29,1.0107,2.1007,4.6114
2009-12-30,2.2053,2.6839,4.713
2009-12-31,3.7408,3.4211,1.8934
2010-01-01,0.5037,3.5839,2.8146
2010-01-04,-0.0021,2.3732,2.4566
2010-01-05,3.7356,5.2602,5.6607
2010-01-06,1.5955,3.5065,6.4812
2010-01-07,1.9117,3.6377,0.7464
2010-01-08,-0.2852,5.1107,6.3472
2010-01-11,1.4815,2.4611,4.1301
2010-01-12,2.4886,2.8939,5.5191
2010-01-13,3.8956,1.496,4.7597
2010-01-14,1.3432,2.7932,6.1606
2010-01-15,4.9861,1.2133,4.3146
2010-01-18,1.4732,3.8974,1.9548
2010-01-19,1.4754,3.504,3.8415
2010-01-20,4.806,2.6675,4.7735
2010-01-21,2.8172,2.8795,3.6761
2010-01-22,1.672,3.9138,4.9866
2010-01-25,2.2673,1.637,3.9015
2010-01-26,4.5296,3.245,3.1067
2010-01-27,4.6993,3.8394,2.371
2010-01-28,1.2748,0.8613,3.4123
2010-01-29,2.4363,3.8219,4.3069
2010-02-01,2.6352,0.9911,1.0609
2010-02-02,1.0206,2.8589,2.8299
2010-02-03,2.4165,1.6039,1.005
2010-02-04,2.508,4.7175,3.0744
2010-02-05,4.2103,1.6115,5.796
2010-02-08,4.3111,1.0198,2.2208
2010-02-09,2.0062,3.16,5.0547
2010-02-10,2.1791,2.5036,8.2732
2010-02-11,3.4964,1.1945,6.1803
2010-02-12,1.6222,3.631,4.2003
2010-02-15,3.383,0.6102,5.2877
2010-02-16,2.3681,1.7565,1.9455
2010-02-17,1.0459,2.3097,1.6399
2010-02-18,1.0647,3.9627,4.043
2010-02-19,4.6706,4.5546,4.5979
2010-02-22,2.2654,4.3233,5.6416
2010-02-23,4.9605,2.8161,3.1469
2010-02-24,1.7295,0.0872,4.2901
2010-02-25,2.9368,3.469,4.2387
2010-02-26,6.089,4.7647,3.8029
2010-03-01,0.9139,4.4805,3.8913
2010-03-02,-0.3467,3.5555,2.7179
2010-03-03,4.4299,1.5726,4.4196
2010-03-04,1.2598,2.3696,4.2926
2010-03-05,2.4689,5.3206,3.34
2010-03-08,1.6211,1.2999,4.9987
2010-03-09,2.9022,1.6226,5.5417
2010-03-10,1.0742,4.1311,5.0161
2010-03-11,2.2301,2.4826,2.4363
2010-03-12,3.1747,1.5819,4.1495
2010-03-15,0.9875,4.8336,2.6329
2010-03-16,1.4499,3.5533,4.1448
2010-03-17,1.9789,2.5418,2.6387
2010-03-18,0.3568,1.6251,5.9157
2010-03-19,1.8662,5.4569,5.175
2010-03-22,2.6782,2.9707,5.7295
2010-03-23,1.9007,4.6768,5.5776
2010-03-24,2.0929,4.0724,3.5941
2010-03-25,2.4701,2.3749,3.3616
2010-03-26,1.5164,2.3845,6.6126
2010-03-29,3.5366,4.7356,3.7523
2010-03-30,4.654,4.755,1.9681
2010-03-31,1.8034,0.7477,5.5112
2010-04-01,3.2278,3.6597,4.2157
2010-04-02,2.1406,2.8545,6.2589
2010-04-05,3.0482,1.76,4.3645
2010-04-06,4.8487,3.3141,3.97
2010-04-07,3.263,1.3805,6.2892
2010-04-08,-0.1601,2.4403,1.6923
2010-04-09,3.181,2.0418,3.122
2010-04-12,4.3493,2.4003,2.669
2010-04-13,2.1676,2.9142,0.7074
2010-04-14,3.9935,1.7813,5.3098
2010-04-15,1.4648,4.8878,3.1639
2010-04-16,0.2717,3.5919,5.3581
2010-04-19,2.7118,5.1535,4.5836
2010-04-20,-0.1347,2.8079,4.9107
2010-04-21,2.1403,2.3415,3.3169
2010-04-22,4.4303,5.1101,2.8536
2010-04-23,-0.3646,2.3063,4.1346
2010-04-26,0.5808,2.786,5.3788
2010-04-27,0.952,3.8641,3.9244
2010-04-28,2.405,1.5147,2.9471
2010-04-29,1.9514,3.8536,2.2015
2010-04-30,4.5987,3.7,4.3062
2010-05-03,3.9315,4.5232,3.1689
2010-05-04,3.2429,4.0681,3.8924
2010-05-05,2.7184,4.56,3.6418
2010-05-06,3.0898,2.8675,3.3334
2010-05-07,1.207,1.9648,4.4407
2010-05-10,3.7858,5.532,4.8318
2010-05-11,0.8319,1.168,6.9479
2010-05-12,3.7531,1.2882,5.137
2010-05-13,4.2792,3.6782,6.3905
2010-05-14,2.8163,4.95,2.7721
2010-05-17,2.2357,3.2275,1.5986
2010-05-18,3.1005,4.1992,3.9784
2010-05-19,-1.7923,0.605,5.287
2010-05-20,2.9534,2.4005,5.0517
2010-05-21,2.33,0.7513,5.8171
2010-05-24,2.4241,3.9365,0.1952
2010-05-25,3.5598,1.1433,5.8795
2010-05-26,2.3878,1.4666,4.5032
2010-05-27,0.7897,3.6168,1.684
2010-05-28,2.2879,4.2742,5.0853
2010-05-31,2.6013,2.8092,4.2542
2010-06-01,2.6724,3.6842,4.5718
2010-06-02,2.7429,3.6453,5.4987
2010-06-03,4.0591,2.7415,4.6454
2010-06-04,0.8709,1.6864,1.7908
2010-06-07,2.7636,3.6779,3.7855
2010-06-08,4.4349,3.7357,1.5735
2010-06-09,-0.1019,4.0728,4.9736
2010-06-10,2.7695,3.3745,6.097
2010-06-11,1.6219,1.5978,2.1378
2010-06-14,1.9439,3.8284,2.9928
2010-06-15,1.1428,2.9983,2.6764
2010-06-16,2.2457,2.4207,3.3191
2010-06-17,5.2619,2.6464,4.6186
2010-06-18,0.6034,2.1717,3.3354
2010-06-21,0.7456,4.0666,4.9788
2010-06-22,0.5471,1.2983,5.5981
2010-06-23,5.0911,1.8078,5.6526
2010-06-24,1.8065,2.6055,2.3227
2010-06-25,2.4615,4.9365,6.0789
2010-06-28,1.8958,4.2651,6.1991
2010-06-29,1.0834,1.031,6.329
2010-06-30,2.1473,4.6216,3.7633
2010-07-01,6.1874,4.6193,2.8722
2010-07-02,4.5881,1.5912,2.5236
2010-07-05,1.2206,-0.0257,2.3473
2010-07-06,3.4714,2.9133,4.0175
2010-07-07,1.2527,4.3469,5.2718
2010-07-08,-0.1646,4.9095,5.9598
2010-07-09,4.0293,1.955,3.2717
2010-07-12,4.2401,5.1024,3.942
2010-07-13,4.0691,0.3265,3.8437
2010-07-14,1.7952,2.5583,3.0471
2010-07-15,2.2498,2.4993,5.1036
2010-07-16,3.6246,4.3828,4.5443
2010-07-19,3.0872,4.558,4.2127
2010-07-20,1.9095,4.1451,4.5375
2010-07-21,0.0714,1.3793,4.9232
2010-07-22,2.6708,4.0351,4.9082
2010-07-23,4.1185,3.6109,2.7423
2010-07-26,0.7036,0.9945,5.3445
2010-07-27,3.4581,0.5196,4.383
2010-07-28,2.9973,4.2456,3.3481
2010-07-29,3.6252,2.7839,4.3513
2010-07-30,3.808,1.4578,4.5167
2010-08-02,1.4583,2.7502,5.6227
2010-08-03,0.0746,3.4368,2.4308
2010-08-04,1.6997,2.9006,5.9875
2010-08-05,3.8337,1.1376,4.0347
2010-08-06,1.687,5.2627,3.2408
2010-08-09,1.4589,4.2051,3.1949
2010-08-10,-0.232,2.5975,2.4979
2010-08-11,5.129,2.6459,1.3886
2010-08-12,3.7386,3.4314,5.0161
2010-08-13,3.6548,1.6445,6.9713
2010-08-16,3.9516,3.3872,1.5736
2010-08-17,3.3651,1.4031,2.5744
2010-08-18,2.1335,2.9154,5.1274
2010-08-19,2.2544,1.5977,3.9315
2010-08-20,1.8587,1.6583,5.2516
2010-08-23,6.4521,4.9749,3.8474
2010-08-24,3.3339,3.0711,3.1291
2010-08-25,1.8043,3.2489,3.6612
2010-08-26,3.1982,0.5863,0.4269
2010-08-27,0.9837,2.2836,2.2848
2010-08-30,4.7568,3.5535,5.4224
2010-08-31,1.5084,3.233,5.7878
2010-09-01,3.2516,0.4152,6.1092
2010-09-02,4.099,3.2486,4.6613
2010-09-03,3.0772,3.4399,0.6159
2010-09-06,2.6417,4.5405,3.0475
2010-09-07,2.5162,2.2137,5.987
2010-09-08,2.4153,0.3095,6.4346
2010-09-09,1.635,1.8039,6.044
2010-09-10,1.8258,1.6835,3.6456
2010-09-13,4.7194,3.8841,2.0401
2010-09-14,2.3372,-0.2601,3.9391
2010-09-15,1.3213,2.462,4.0222
2010-09-16,1.7256,4.711,6.3483
2010-09-17,4.1506,3.0087,4.3417
2010-09-20,3.5134,4.0756,4.025
2010-09-21,3.3405,1.0298,4.1102
2010-09-22,2.1137,1.0776,4.5998
2010-09-23,3.36,4.7247,4.9397
2010-09-24,1.5347,3.1215,2.9132
2010-09-27,2.1106,3.1239,2.4136
2010-09-28,3.9547,1.6582,6.0558
2010-09-29,3.8114,3.1209,1.5384
2010-09-30,1.0271,1.6249,6.4566
2010-10-01,1.2167,4.4242,1.134
2010-10-04,2.6631,6.2734,3.1232
2010-10-05,5.0892,3.5807,5.4578
2010-10-06,-0.3733,2.2381,4.0005
2010-10-07,2.9175,-0.0404,2.0253
2010-10-08,0.4359,0.9786,4.6396
2010-10-11,1.5485,4.8658,4.1005
2010-10-12,1.9534,1.765,3.6759
2010-10-13,1.8692,2.555,3.0641
2010-10-14,1.6993,3.7864,3.9481
2010-10-15,2.5108,4.7787,3.1271
2010-10-18,1.6971,2.7605,7.6518
2010-10-19,0.3063,2.5144,3.64
2010-10-20,3.6698,3.0859,3.4394
2010-10-21,3.6293,2.2468,3.1875
2010-10-22,3.7648,2.3114,6.6654
2010-10-25,0.1889,3.4943,1.5414
2010-10-26,2.9484,3.2223,4.5391
2010-10-27,3.514,5.5579,3.6411
2010-10-28,0.9532,3.5266,1.8649
2010-10-29,2.5138,4.3814,2.7714
2010-11-01,2.3256,1.7145,4.4754
2010-11-02,5.2632,3.6302,2.7034
2010-11-03,5.3867,2.1324,4.3893
2010-11-04,0.0035,3.4745,6.5937
2010-11-05,6.2409,3.8262,4.2559
2010-11-08,1.1272,3.0598,1.8197
2010-11-09,3.971,5.8888,2.7298
2010-11-10,3.9557,4.7136,3.5719
2010-11-11,1.0065,4.4127,3.4716
2010-11-12,3.2399,3.9171,4.228
2010-11-15,2.3387,5.116,4.4687
2010-11-16,3.3315,1.2756,6.5958
2010-11-17,2.846,4.6443,3.9944
2010-11-18,4.2945,1.8105,2.2717
2010-11-19,2.6131,2.3228,5.7307
2010-11-22,2.2482,3.6737,5.8945
2010-11-23,4.1441,4.4799,4.3487
2010-11-24,3.3706,1.6157,3.6304
2010-11-25,3.5977,2.3849,4.9338
2010-11-26,1.5031,3.117,3.6834
2010-11-29,0.9321,2.7764,0.9164
2010-11-30,1.6484,4.0248,4.8452
2010-12-01,1.5688,7.1231,5.3384
2010-12-02,3.6793,3.5032,6.1616
2010-12-03,3.964,2.1178,2.9039
2010-12-06,2.2673,1.4442,4.3392
2010-12-07,4.6464,2.6097,4.3717
2010-12-08,4.5527,1.8717,4.1281
2010-12-09,2.8651,3.5611,4.1723
2010-12-10,1.2672,3.5424,4.0557
2010-12-13,4.8631,2.4442,4.3176
2010-12-14,2.4085,5.3819,5.111
2010-12-15,2.6892,2.1175,5.8304
2010-12-16,1.9906,2.8567,2.8655
2010-12-17,1.1653,3.767,3.7415
2010-12-20,0.297,4.0705,3.3661
2010-12-21,3.4493,4.5331,3.1515
2010-12-22,1.3249,3.5142,1.576
