date,美元指数,美元人民币,美元日元,美元欧元
2008-05-23,100.8263,4.2371,128.24,1.1666
2008-05-26,72.6383,7.7701,82.89,1.2433
2008-05-27,107.685,9.9191,98.89,1.1733
2008-05-28,98.263,4.8351,119.73,1.3546
2008-05-29,101.4891,5.1693,120.26,0.923
2008-05-30,111.57,8.0644,154.09,1.1466
2008-06-02,93.6397,3.6099,124.09,1.0614
2008-06-03,100.6085,6.5673,99.01,1.1199
2008-06-04,74.3306,6.601,130.16,1.0417
2008-06-05,110.9615,7.2976,131.75,0.976
2008-06-06,95.051,5.0008,89.91,0.9084
2008-06-09,93.1522,7.8823,105.0,1.1239
2008-06-10,93.0872,8.081,86.68,0.9976
2008-06-11,101.6258,7.7451,109.12,1.2208
2008-06-12,76.965,5.7664,103.23,0.9327
2008-06-13,114.6532,5.0144,126.42,1.0448
2008-06-16,96.8711,6.4456,98.46,1.1447
2008-06-17,94.6507,7.7302,100.97,0.6871
2008-06-18,109.876,4.6507,112.46,0.8374
2008-06-19,104.6194,7.8881,138.18,0.9125
2008-06-20,100.9018,7.3752,101.15,1.2893
2008-06-23,86.4871,8.5474,101.15,1.0873
2008-06-24,106.8741,6.5136,95.78,1.1259
2008-06-25,98.3401,3.7721,119.03,1.2862
2008-06-26,87.3104,5.4873,120.53,0.7295
2008-06-27,93.883,2.6239,79.95,1.2586
2008-06-30,98.5641,7.6767,112.77,0.9643
2008-07-01,88.104,6.6877,82.25,1.2927
2008-07-02,104.2957,8.5525,91.66,1.2384
2008-07-03,90.0201,8.1138,72.81,1.2512
2008-07-04,104.6316,4.7361,103.81,1.2948
2008-07-07,98.6069,5.4948,98.87,1.0207
2008-07-08,100.3986,8.0775,116.78,1.2341
2008-07-09,85.5253,4.5377,119.51,0.9468
2008-07-10,96.552,6.4111,130.31,1.1096
2008-07-11,101.8327,5.0219,96.57,0.9576
2008-07-14,99.0469,7.2747,115.18,1.0923
2008-07-15,91.8953,5.9221,135.78,1.0464
2008-07-16,99.162,7.5136,97.65,1.2348
2008-07-17,92.1586,8.1724,125.25,1.0397
2008-07-18,95.1223,6.6918,128.99,0.8804
2008-07-21,107.7475,6.8978,61.2,1.0332
2008-07-22,112.457,6.1803,111.93,1.2736
2008-07-23,113.5337,6.6068,123.03,0.9113
2008-07-24,101.6046,6.8894,91.6,1.5436
2008-07-25,89.9133,7.2331,115.54,1.184
2008-07-28,92.9559,5.8867,114.83,0.7821
2008-07-29,106.8735,5.22,105.44,1.1014
2008-07-30,96.9729,8.6848,107.3,1.0704
2008-07-31,111.2612,8.9307,156.96,1.1736
2008-08-01,92.2225,5.5251,90.84,1.1016
2008-08-04,104.7584,5.0148,92.41,1.027
2008-08-05,82.5465,7.5583,124.07,0.9594
2008-08-06,92.5048,6.3053,135.3,0.9825
2008-08-07,100.8951,8.3302,95.25,1.1069
2008-08-08,99.7919,6.5251,120.41,1.0403
2008-08-11,97.3422,4.7155,125.42,1.015
2008-08-12,84.3804,6.0807,121.07,0.794
2008-08-13,96.7795,5.9051,105.74,1.1313
2008-08-14,92.6171,6.9479,112.35,1.102
2008-08-15,89.0035,7.4234,110.95,1.2737
2008-08-18,97.8654,6.4137,149.47,0.8125
2008-08-19,87.2932,4.5866,106.35,1.0907
2008-08-20,89.0995,5.7705,104.84,1.1501
2008-08-21,117.5314,6.5006,98.16,1.2496
2008-08-22,99.2353,8.4538,117.33,1.2421
2008-08-25,108.0588,6.4769,134.27,1.2109
2008-08-26,90.3995,7.7665,92.29,0.9998
2008-08-27,90.93,6.9609,105.27,1.1428
2008-08-28,82.2364,8.7343,103.34,1.1749
2008-08-29,82.1513,6.0733,94.19,1.0069
2008-09-01,82.652,2.6317,93.99,1.158
2008-09-02,100.2447,9.8871,108.37,1.2868
2008-09-03,85.984,10.4995,113.08,1.1827
2008-09-04,86.6679,7.8249,118.52,1.1641
2008-09-05,89.2601,6.2367,99.93,0.8187
2008-09-08,102.5444,7.2983,125.22,1.128
2008-09-09,91.3478,6.5181,103.26,1.1492
2008-09-10,101.4081,5.1868,119.97,0.9983
2008-09-11,84.8757,7.6358,95.17,1.107
2008-09-12,101.2536,8.0727,90.88,1.3474
2008-09-15,95.0426,9.333,117.24,1.1106
2008-09-16,101.2688,3.6112,123.4,1.0024
2008-09-17,83.792,5.7785,101.28,0.9386
2008-09-18,93.667,5.8186,118.34,1.2733
2008-09-19,95.0773,5.2013,107.25,1.0262
2008-09-22,88.177,7.6354,104.95,1.1216
2008-09-23,101.0112,6.9632,115.43,1.0933
2008-09-24,95.7529,6.4464,140.71,1.0053
2008-09-25,100.4935,8.2857,99.14,0.877
2008-09-26,89.2535,9.7256,104.18,0.9058
2008-09-29,97.2606,6.7198,73.15,1.2192
2008-09-30,81.0672,6.2983,100.5,1.0707
2008-10-01,102.0365,4.7428,110.78,0.9698
2008-10-02,81.6308,5.7276,124.0,1.1492
2008-10-03,88.2975,6.7089,89.33,1.0892
2008-10-06,95.9762,7.1819,119.76,1.0982
2008-10-07,100.5029,6.1203,131.89,1.2035
2008-10-08,96.3003,6.2749,102.35,0.687
2008-10-09,74.8072,7.1031,107.97,1.0537
2008-10-10,82.3801,4.2012,151.41,1.045
2008-10-13,86.603,8.9504,106.69,0.9637
2008-10-14,93.6891,4.8341,99.56,1.0375
2008-10-15,81.1555,8.793,121.99,0.8906
2008-10-16,86.2338,5.9059,118.2,0.9746
2008-10-17,98.4233,6.0851,69.52,1.1489
2008-10-20,95.5382,8.018,115.4,0.9345
2008-10-21,99.6607,7.3113,118.44,1.0328
2008-10-22,98.2871,5.1774,104.15,1.0573
2008-10-23,79.8619,4.675,141.12,1.3186
2008-10-24,84.1183,7.8946,116.3,1.2824
2008-10-27,94.9674,8.8608,110.06,1.1211
2008-10-28,97.6984,6.8307,121.64,1.0781
2008-10-29,88.4909,8.0991,112.12,0.8967
2008-10-30,103.6416,7.9976,100.5,1.2648
2008-10-31,87.1508,7.9917,102.06,1.4571
2008-11-03,88.779,7.5021,84.17,0.8626
2008-11-04,94.0523,7.1374,105.91,1.1591
2008-11-05,96.7184,8.6274,112.58,1.1542
2008-11-06,87.9262,6.4669,69.38,0.9743
2008-11-07,93.1947,7.1948,106.16,1.148
2008-11-10,84.3402,8.4209,132.94,1.1666
2008-11-11,86.6948,8.9408,122.08,0.9396
2008-11-12,109.3572,7.3234,91.24,1.4234
2008-11-13,82.6111,8.6519,137.57,1.2062
2008-11-14,109.3162,8.7832,149.08,0.9114
2008-11-17,88.1917,8.5526,86.6,1.1098
2008-11-18,106.5822,5.7075,93.81,1.1764
2008-11-19,89.4777,6.8423,150.4,1.2486
2008-11-20,83.4624,7.3994,136.89,1.1051
2008-11-21,93.2449,9.3816,129.55,1.1981
2008-11-24,93.953,6.341,116.3,1.1086
2008-11-25,96.5929,6.1413,142.84,0.9334
2008-11-26,84.0795,5.3757,100.94,0.993
2008-11-27,79.2399,6.0194,132.59,1.1567
2008-11-28,91.8404,6.54,79.24,1.216
2008-12-01,89.3824,9.2773,135.84,1.1498
2008-12-02,86.2699,6.6529,123.81,1.3684
2008-12-03,93.1902,2.7884,118.4,0.9988
2008-12-04,107.7707,8.5801,97.12,1.032
2008-12-05,106.6314,5.725,139.21,1.2987
2008-12-08,97.4963,6.5792,104.53,1.1898
2008-12-09,107.9112,7.4701,104.75,1.335
2008-12-10,114.1612,7.6194,120.35,0.9447
2008-12-11,109.4272,9.4679,90.83,1.1698
2008-12-12,77.3817,4.6137,120.51,1.0957
2008-12-15,87.2325,9.6614,78.99,0.9708
2008-12-16,97.7917,8.1805,132.92,0.9018
2008-12-17,104.4818,6.6725,90.92,1.1979
2008-12-18,82.2883,8.2703,152.26,1.228
2008-12-19,117.0377,9.237,88.08,1.1546
2008-12-22,88.2331,6.6922,140.35,1.1465
2008-12-23,85.078,3.7609,124.41,1.195
2008-12-24,73.8558,9.1654,126.4,1.0335
2008-12-25,104.1544,8.4668,120.66,1.255
2008-12-26,105.1085,7.1957,104.51,0.9107
2008-12-29,104.2731,7.7482,88.04,1.2685
2008-12-30,97.387,4.7054,91.93,1.0751
2008-12-31,98.713,7.3653,97.76,1.1581
2009-01-01,96.1894,3.8317,141.78,1.2104
2009-01-02,113.3935,7.0515,110.38,1.1202
2009-01-05,102.5026,6.0601,129.76,1.311
2009-01-06,105.939,7.4338,148.77,1.3172
2009-01-07,78.338,3.894,92.3,0.8844
2009-01-08,78.5445,8.0671,118.46,0.9659
2009-01-09,106.7753,5.2965,85.68,1.1724
2009-01-12,101.3741,5.684,128.78,1.0531
2009-01-13,100.4448,6.1606,99.01,1.0392
2009-01-14,94.2513,6.5579,100.47,1.0483
2009-01-15,98.1939,5.2902,109.89,1.094
2009-01-16,90.6092,5.2811,103.63,1.1874
2009-01-19,101.6574,8.9024,104.7,1.2422
2009-01-20,78.265,6.5468,127.75,1.0608
2009-01-21,96.1282,5.8829,121.45,0.9389
2009-01-22,88.7217,8.0906,142.03,1.2236
2009-01-23,86.3613,3.7458,94.48,1.1198
2009-01-26,92.8103,7.8201,104.58,0.9611
2009-01-27,93.0744,6.4283,109.6,1.2186
2009-01-28,93.8399,7.2952,120.28,1.0817
2009-01-29,111.9639,8.4544,116.2,1.1498
2009-01-30,82.6344,8.3461,126.41,1.0608
2009-02-02,85.3399,6.9434,138.53,1.22
2009-02-03,95.2149,9.4185,103.57,1.2982
2009-02-04,94.9083,4.7142,83.85,1.1464
2009-02-05,98.9745,6.753,120.47,1.0952
2009-02-06,104.4273,6.8253,119.57,1.036
2009-02-09,98.5231,8.2251,141.01,1.1916
2009-02-10,86.1265,7.8381,112.25,1.1995
2009-02-11,118.6694,7.3358,97.53,1.1373
2009-02-12,97.0281,7.2051,110.79,1.1313
2009-02-13,95.4636,6.145,105.87,1.0715
2009-02-16,95.7913,6.776,95.11,1.1224
2009-02-17,86.4124,6.8333,122.73,1.0063
2009-02-18,87.3086,7.3862,110.86,1.1236
2009-02-19,95.2093,9.1512,135.03,0.998
2009-02-20,97.7128,8.2322,114.17,0.9278
2009-02-23,100.4361,4.2331,120.21,0.7605
2009-02-24,84.4633,5.674,72.67,1.1956
2009-02-25,102.1365,6.6798,145.45,1.1472
2009-02-26,83.9458,4.9775,106.6,1.0419
2009-02-27,105.8602,5.9916,83.12,0.9814
2009-03-02,121.1195,5.5867,111.26,1.2074
2009-03-03,81.9597,6.7518,90.26,1.1168
2009-03-04,100.0511,7.1055,123.39,1.1382
2009-03-05,105.5629,11.9489,107.01,1.1666
2009-03-06,90.1009,5.2083,114.46,1.1913
2009-03-09,109.8406,7.7135,128.72,1.1111
2009-03-10,79.5382,4.6476,112.9,1.2923
2009-03-11,88.5472,4.9104,99.24,1.1939
2009-03-12,100.8863,8.4073,92.82,1.0528
2009-03-13,110.8067,4.5393,126.81,1.1448
2009-03-16,89.7958,8.7049,124.4,1.2659
2009-03-17,80.1341,6.818,99.22,1.2423
2009-03-18,100.4331,3.6666,143.71,0.9835
2009-03-19,111.9958,5.3788,106.93,0.9231
2009-03-20,100.4423,4.4903,103.17,1.1222
2009-03-23,87.2756,7.7744,131.81,1.038
2009-03-24,80.417,7.4835,108.99,0.9938
2009-03-25,123.5767,7.1097,83.81,1.0139
2009-03-26,97.2631,5.0918,121.26,1.0591
2009-03-27,77.6238,8.1362,150.29,1.0321
2009-03-30,76.255,11.3582,84.54,1.0764
2009-03-31,108.0628,8.4151,97.71,1.2915
2009-04-01,108.6871,6.5781,127.87,0.8956
2009-04-02,94.1025,7.1667,94.12,1.3311
2009-04-03,90.233,6.7724,118.73,0.9001
2009-04-06,102.9851,9.1521,120.25,1.3314
2009-04-07,103.9455,7.509,89.99,1.1014
2009-04-08,97.5903,5.9576,122.62,1.1875
2009-04-09,81.8337,7.42,113.16,1.1586
2009-04-10,98.2706,5.9427,134.05,1.0803
2009-04-13,120.5771,8.9269,119.18,1.1993
2009-04-14,83.8867,8.291,65.65,1.0322
2009-04-15,87.0555,6.4657,161.46,1.2254
2009-04-16,86.6773,8.0717,119.24,1.1306
2009-04-17,86.5082,6.5399,100.82,1.1976
2009-04-20,111.2244,9.1492,117.71,0.7796
2009-04-21,102.7441,8.1688,114.62,0.8146
2009-04-22,84.2455,6.1133,106.95,1.3963
2009-04-23,82.8355,6.8214,122.92,1.2706
2009-04-24,94.0731,7.4134,104.85,1.0058
2009-04-27,87.4347,6.6693,94.37,0.699
2009-04-28,98.5983,6.9494,90.2,1.1154
2009-04-29,97.2103,8.5905,120.5,1.1315
2009-04-30,78.6784,7.6942,164.66,1.0226
2009-05-01,114.9369,10.5052,112.75,1.2712
2009-05-04,86.5444,4.284,119.11,1.1745
2009-05-05,110.0975,7.8386,130.34,1.0636
2009-05-06,96.6696,5.994,82.43,1.2849
2009-05-07,91.8252,6.8337,123.19,1.2455
2009-05-08,72.5216,8.0829,128.69,1.1575
2009-05-11,88.0044,7.1573,105.86,0.5563
2009-05-12,106.6388,6.0877,104.17,1.0655
2009-05-13,103.7666,6.7307,111.35,0.9502
2009-05-14,85.6142,6.292,103.33,0.6837
2009-05-15,67.3362,4.1234,125.65,1.02
2009-05-18,97.5383,6.89,111.69,0.8593
2009-05-19,81.2915,9.0098,120.45,1.0472
2009-05-20,92.4751,7.8488,119.28,1.1983
2009-05-21,83.4162,6.1843,77.37,0.9987
2009-05-22,108.2074,0.7722,94.38,0.9418
2009-05-25,88.6827,2.734,107.43,1.0504
2009-05-26,96.1455,9.014,83.95,1.1553
2009-05-27,92.9318,6.8211,79.98,1.0826
2009-05-28,87.9375,7.6892,62.42,0.96
2009-05-29,102.6629,8.2404,109.7,1.33
2009-06-01,98.7166,4.9403,107.67,0.9017
2009-06-02,98.3289,8.2091,123.5,0.9596
2009-06-03,90.7609,4.9069,119.31,1.2306
2009-06-04,100.0502,6.745,125.27,1.1233
2009-06-05,83.2921,6.194,128.26,1.0293
2009-06-08,97.7733,8.3311,111.48,0.9757
2009-06-09,92.2766,10.4503,116.97,1.0824
2009-06-10,63.1487,5.8876,129.31,1.2159
2009-06-11,80.279,7.9836,95.76,1.3751
2009-06-12,90.4441,7.0914,110.66,0.8609
2009-06-15,117.0617,6.159,135.99,1.071
2009-06-16,108.261,6.856,135.45,1.3302
2009-06-17,88.5266,6.4907,63.77,1.4849
2009-06-18,106.8698,6.1192,118.11,0.7269
2009-06-19,84.7256,8.9247,131.6,1.109
2009-06-22,107.1022,7.5483,95.23,1.0304
2009-06-23,90.9677,8.7798,124.58,1.4858
2009-06-24,85.4584,5.4101,111.03,0.8725
2009-06-25,78.0408,6.9954,108.76,0.8843
2009-06-26,92.9542,7.4295,123.55,1.163
2009-06-29,105.0046,3.9014,102.49,1.1432
2009-06-30,94.2155,7.0275,120.47,1.0401
2009-07-01,130.0057,7.6395,101.26,1.2819
2009-07-02,88.1122,6.7202,94.97,1.3799
2009-07-03,107.3925,7.3882,117.29,1.2538
2009-07-06,104.7235,7.2224,95.58,1.0352
2009-07-07,96.2078,9.0104,122.08,0.7314
2009-07-08,92.5729,7.9601,90.05,0.9112
2009-07-09,87.6947,6.5799,116.17,1.2196
2009-07-10,102.4813,6.5909,118.43,1.0218
2009-07-13,103.2882,7.7269,131.03,1.1328
2009-07-14,92.6209,5.8282,131.51,1.2699
2009-07-15,87.2418,6.6575,93.95,1.1948
2009-07-16,81.1963,6.4997,78.87,1.1195
2009-07-17,93.7135,9.0791,154.19,1.0326
2009-07-20,76.5934,9.5868,159.08,1.1458
2009-07-21,86.6708,7.0408,117.27,1.127
2009-07-22,115.1794,8.2815,144.35,0.9584
2009-07-23,84.9202,7.1024,88.02,1.0959
2009-07-24,89.5601,8.4305,81.17,1.2529
2009-07-27,103.7749,5.3428,113.37,1.1503
2009-07-28,99.4319,6.708,106.51,1.2594
2009-07-29,91.7467,9.5633,143.63,1.2457
2009-07-30,99.1642,9.5009,125.14,1.1569
2009-07-31,93.1714,7.7321,117.79,1.0442
2009-08-03,95.0298,7.5275,94.68,1.0796
2009-08-04,85.5808,5.5324,132.54,0.844
2009-08-05,100.1247,7.3308,164.99,0.8341
2009-08-06,96.6991,7.2316,122.63,0.7076
2009-08-07,95.3924,7.3329,109.4,1.0406
2009-08-10,98.5435,6.5972,136.63,1.3141
2009-08-11,95.5571,5.6743,121.95,1.1821
2009-08-12,90.4774,6.4167,120.87,1.0547
2009-08-13,95.2862,7.229,101.23,1.1183
2009-08-14,88.6492,8.1214,139.47,1.1583
2009-08-17,70.043,5.5229,125.61,1.3411
2009-08-18,85.7688,6.8268,136.56,1.1787
2009-08-19,90.3616,5.5827,105.98,1.0114
2009-08-20,94.6807,6.937,87.53,1.2492
2009-08-21,97.909,7.6061,83.21,1.349
2009-08-24,107.9722,4.8052,126.1,1.0905
2009-08-25,109.7368,6.9067,116.81,1.3519
2009-08-26,110.4344,5.4222,119.83,0.9884
2009-08-27,91.8844,5.2818,112.46,1.3196
2009-08-28,105.1522,8.0588,82.18,1.1542
2009-08-31,71.7409,6.0143,133.35,1.0838
2009-09-01,82.3916,7.6261,117.57,1.37
2009-09-02,111.2897,3.608,155.11,1.3473
2009-09-03,92.7243,7.6663,126.86,1.0462
2009-09-04,92.9931,7.9488,128.31,1.1302
2009-09-07,98.4915,5.2214,134.44,0.8812
2009-09-08,99.6249,8.1813,108.64,1.0889
2009-09-09,91.5234,6.6695,122.16,1.1862
2009-09-10,94.0681,8.6374,102.55,1.1572
2009-09-11,79.756,7.3524,104.36,1.1446
2009-09-14,97.9565,6.3538,106.94,0.9584
2009-09-15,103.5559,6.9211,107.19,1.1829
2009-09-16,103.7693,4.005,142.6,0.9241
2009-09-17,96.4068,4.0412,79.93,0.9122
2009-09-18,88.7839,7.9267,111.2,1.1628
2009-09-21,90.9425,6.403,96.46,1.3148
2009-09-22,86.2687,7.934,93.79,0.8217
2009-09-23,79.9268,7.2015,102.18,0.905
2009-09-24,99.2335,4.8201,90.69,0.8447
2009-09-25,87.5998,5.8816,79.12,1.1686
2009-09-28,116.9859,6.7775,73.66,1.1988
2009-09-29,97.4394,5.4138,77.19,1.0006
2009-09-30,108.712,5.9094,95.37,0.9326
2009-10-01,78.8978,9.2046,139.56,0.8556
2009-10-02,93.0124,7.3206,103.39,0.961
2009-10-05,103.4798,7.5646,106.43,1.1133
2009-10-06,102.8806,7.9362,109.15,1.0449
2009-10-07,98.5564,9.2897,61.05,0.9811
2009-10-08,100.1884,8.1015,97.37,0.8717
2009-10-09,86.7392,6.6253,114.74,1.215
2009-10-12,85.8367,4.1359,108.17,0.9475
2009-10-13,89.6814,9.1235,132.57,1.1466
2009-10-14,79.9886,6.9287,75.81,0.9898
2009-10-15,104.8102,7.8389,78.25,1.1388
2009-10-16,83.4265,4.6245,109.73,0.9029
2009-10-19,84.1968,7.9148,105.63,1.1766
2009-10-20,92.4618,8.6693,119.18,0.9973
2009-10-21,111.4173,7.2274,95.12,1.2202
2009-10-22,97.3256,6.8464,77.98,1.0577
2009-10-23,99.969,8.1427,125.1,0.8378
2009-10-26,95.7814,8.0356,100.84,1.3031
2009-10-27,110.8242,9.4931,101.54,1.1131
2009-10-28,100.9182,6.8455,110.19,1.1227
2009-10-29,80.0048,6.0763,99.32,1.3304
2009-10-30,82.4117,4.6347,80.29,1.0298
2009-11-02,96.5387,7.9008,89.61,0.9546
2009-11-03,97.466,5.1903,125.87,1.2885
2009-11-04,89.2679,3.5083,124.85,1.3267
2009-11-05,98.0523,9.3501,101.37,0.9604
2009-11-06,107.9894,5.108,125.77,0.931
2009-11-09,89.7405,6.7367,96.84,1.0002
2009-11-10,108.8976,7.1448,100.2,0.9523
2009-11-11,109.0085,5.9384,97.88,1.1253
2009-11-12,64.3685,7.1378,105.88,1.2518
2009-11-13,88.3127,4.95,137.85,1.0719
2009-11-16,102.4633,7.3138,117.56,0.9977
2009-11-17,93.7456,6.1911,111.8,0.9572
2009-11-18,95.1313,9.4532,136.17,1.2883
2009-11-19,103.962,6.3748,105.69,1.0553
2009-11-20,102.9096,9.9373,116.63,1.1441
2009-11-23,87.4856,9.0839,104.83,1.1774
2009-11-24,68.834,5.8705,114.44,1.2172
2009-11-25,100.324,7.464,113.24,1.3077
2009-11-26,105.1391,6.2513,112.47,1.2004
2009-11-27,99.604,5.9173,78.34,0.8363
2009-11-30,98.4682,6.3668,118.53,1.4059
2009-12-01,102.2488,5.3188,94.64,1.1164
2009-12-02,99.6755,4.783,93.9,1.2803
2009-12-03,87.9318,6.6297,124.29,1.0618
2009-12-04,97.231,8.7005,104.74,1.0533
2009-12-07,100.6891,4.0245,104.97,1.0804
2009-12-08,88.3891,5.1165,115.7,1.2308
2009-12-09,95.732,6.1555,109.04,0.6686
2009-12-10,105.9822,6.8717,133.99,1.0644
2009-12-11,114.7548,8.1909,117.27,1.2206
2009-12-14,102.0798,3.2918,110.96,1.1723
2009-12-15,115.6904,7.846,59.14,1.1889
2009-12-16,94.2266,9.8443,111.44,0.8334
2009-12-17,93.0819,5.5866,128.42,0.9334
2009-12-18,108.423,8.0892,124.48,0.8968
2009-12-21,92.9585,4.9579,127.9,1.3609
2009-12-22,90.6642,6.6976,92.34,1.2183
2009-12-23,83.3008,7.2785,144.89,1.1234
2009-12-24,94.4929,6.4523,86.67,1.086
2009-12-25,91.7801,6.328,121.44,1.1005
2009-12-28,81.5247,5.434,110.59,1.081
2009-12-29,81.4419,3.6188,126.68,1.1673
2009-12-30,98.4327,6.4489,138.49,1.145
2009-12-31,102.9041,7.1313,106.72,1.1695
2010-01-01,89.7352,7.1632,115.01,1.0965
2010-01-04,87.4023,6.2564,126.36,1.0846
2010-01-05,92.3183,7.2693,100.03,1.2716
2010-01-06,52.1656,6.7053,93.7,0.9339
2010-01-07,88.6879,5.2829,120.47,1.1243
2010-01-08,106.3046,6.5492,136.81,1.2085
2010-01-11,104.5664,6.3331,76.16,0.9508
2010-01-12,89.0163,6.2553,105.2,1.1894
2010-01-13,92.7268,8.4515,104.34,1.0437
2010-01-14,77.5248,7.9662,111.24,1.233
2010-01-15,82.2768,4.7987,119.46,1.1251
2010-01-18,95.2367,6.2042,101.02,1.1434
2010-01-19,83.6744,8.3578,124.79,1.1676
2010-01-20,111.2036,5.3531,74.25,1.4034
2010-01-21,105.4676,8.2715,90.69,1.1397
2010-01-22,99.5531,6.6375,73.34,1.4691
2010-01-25,97.8321,5.5506,101.67,1.3566
2010-01-26,88.7189,5.4399,109.83,1.2734
2010-01-27,95.4107,5.814,116.83,1.0158
2010-01-28,75.6487,8.1809,100.66,1.1335
2010-01-29,101.558,7.3807,111.79,1.1912
2010-02-01,102.0133,6.3502,99.62,1.4638
2010-02-02,103.0884,7.3089,104.31,1.086
2010-02-03,93.3447,6.929,73.38,1.0864
2010-02-04,110.9786,11.0028,81.64,1.1414
2010-02-05,95.8319,6.0415,105.3,1.0559
2010-02-08,96.9429,5.6418,80.59,0.9271
2010-02-09,89.729,6.1511,122.53,0.6558
2010-02-10,90.2532,7.945,127.76,0.9246
2010-02-11,79.0531,7.6122,100.28,1.2351
2010-02-12,89.5621,7.3996,126.76,1.0564
2010-02-15,91.6344,6.0783,122.5,1.1517
2010-02-16,92.8654,6.1181,135.71,0.9354
2010-02-17,84.1054,8.2891,93.16,1.2106
2010-02-18,80.5698,7.0175,104.4,1.1057
2010-02-19,86.0224,8.596,114.98,1.0184
2010-02-22,91.1608,3.1756,114.59,1.1046
2010-02-23,104.9536,7.6874,117.76,1.2827
2010-02-24,84.9563,5.6285,78.23,0.9806
2010-02-25,98.3324,5.9266,105.07,1.2334
2010-02-26,91.399,7.6201,108.4,1.0853
2010-03-01,91.2768,2.1231,71.39,0.8677
2010-03-02,85.1363,6.0641,112.6,1.0953
2010-03-03,116.0966,7.9553,91.43,0.8304
2010-03-04,96.7241,6.2236,148.11,1.0804
2010-03-05,93.793,9.3137,113.02,1.2059
2010-03-08,101.7896,6.7443,126.46,1.2486
2010-03-09,84.3573,6.2354,127.78,1.0326
2010-03-10,85.8388,9.1193,88.9,1.2004
2010-03-11,96.9721,7.9361,81.65,1.224
2010-03-12,82.9757,7.2573,86.69,1.1602
2010-03-15,94.0607,7.0386,79.6,0.9735
2010-03-16,109.0972,6.6797,131.32,0.8263
2010-03-17,82.9748,6.8003,95.33,1.2635
2010-03-18,94.8528,7.1208,140.84,1.1799
2010-03-19,102.4813,7.812,159.95,1.3068
2010-03-22,80.2497,8.6253,118.68,0.9812
2010-03-23,97.7397,8.037,98.05,1.0983
2010-03-24,95.1325,6.001,102.25,1.1919
2010-03-25,79.6319,6.2993,120.23,1.2616
2010-03-26,94.4922,8.1383,91.69,0.8456
2010-03-29,101.772,6.3661,139.73,1.1932
2010-03-30,104.696,8.4794,107.17,1.0533
2010-03-31,92.6871,7.8394,134.14,1.09
2010-04-01,108.607,6.3744,109.3,1.1453
2010-04-02,96.9865,3.2653,91.15,0.9866
2010-04-05,95.2027,7.5818,106.96,1.0205
2010-04-06,86.5756,5.5177,122.74,1.1713
2010-04-07,90.4699,6.5204,117.27,0.9714
2010-04-08,99.9163,3.679,101.5,1.0646
2010-04-09,95.2146,5.796,100.47,1.044
2010-04-12,107.1947,6.3847,107.7,1.1254
2010-04-13,97.5877,7.1617,142.49,1.1935
2010-04-14,94.9169,6.2322,62.33,0.88
2010-04-15,117.7908,7.9384,64.17,0.9481
2010-04-16,90.4358,6.4715,108.49,1.1336
2010-04-19,99.2454,6.0235,118.46,1.3091
2010-04-20,109.3273,6.5866,108.72,1.0502
2010-04-21,97.6879,7.8443,151.3,1.2307
2010-04-22,103.2445,6.5896,108.08,1.0926
2010-04-23,102.7445,5.322,109.13,1.2247
2010-04-26,78.3728,6.505,126.71,1.2135
2010-04-27,110.9122,7.6781,87.86,1.0204
2010-04-28,90.6992,4.3124,129.64,0.9796
2010-04-29,95.3793,4.6687,126.48,0.9267
2010-04-30,110.8993,7.6372,116.93,1.4176
2010-05-03,93.5034,8.9065,97.89,1.7219
2010-05-04,94.723,4.936,103.11,1.1054
2010-05-05,100.5796,7.0358,91.02,1.2618
2010-05-06,88.241,7.1632,118.21,0.8643
2010-05-07,101.8007,6.6021,109.93,1.1581
2010-05-10,95.651,5.3394,64.85,1.1933
2010-05-11,91.5459,8.7804,88.47,1.0351
2010-05-12,86.9409,6.712,100.45,1.2434
2010-05-13,100.4365,8.641,96.78,1.3073
2010-05-14,74.3469,4.5385,126.66,0.9337
2010-05-17,88.9023,6.6581,60.15,1.2597
2010-05-18,87.2684,5.3061,125.46,1.0237
2010-05-19,100.3867,5.9814,125.38,0.6687
2010-05-20,118.4935,4.8191,151.37,1.1809
2010-05-21,100.431,7.3002,107.07,1.1771
2010-05-24,107.4149,9.0857,128.04,1.1242
2010-05-25,82.7929,9.9073,116.76,1.0595
2010-05-26,107.243,5.3636,88.95,0.6422
2010-05-27,84.1878,6.009,114.13,0.9368
2010-05-28,88.2485,7.3646,98.72,1.2178
2010-05-31,92.164,7.5702,85.01,0.9093
2010-06-01,81.359,6.1017,79.01,1.383
2010-06-02,101.2502,6.8881,106.44,0.9616
2010-06-03,104.6673,4.475,134.64,1.1939
2010-06-04,101.946,4.4816,128.57,1.2831
2010-06-07,80.0289,6.4483,100.03,1.375
2010-06-08,75.7487,7.659,85.17,1.1639
2010-06-09,90.3874,6.6404,60.74,1.189
2010-06-10,111.9834,8.5041,147.39,1.0497
2010-06-11,75.1854,7.5873,127.74,1.1483
2010-06-14,83.9047,8.3427,118.56,1.0349
2010-06-15,109.7285,6.8273,108.97,0.6801
2010-06-16,102.4654,5.3299,136.88,1.2033
2010-06-17,103.7857,7.1305,131.62,1.0371
2010-06-18,96.0525,5.9768,70.96,1.1211
2010-06-21,97.8827,7.3469,110.52,1.2303
2010-06-22,96.5906,5.2363,112.75,0.8456
2010-06-23,92.2402,8.2657,94.29,1.0052
